"","pay","algorithm","sdev","n","s","rep"
"298",181.000491982061,3,"1",10,10,9
"299",181.000491982061,4,"1",10,10,9
"300",181.000491982061,5,"1",10,10,9
"301",181.628887509636,1,"2",10,10,9
"302",182.987828824344,2,"2",10,10,9
"303",182.987828824344,3,"2",10,10,9
"304",182.987828824344,4,"2",10,10,9
"305",182.987828824344,5,"2",10,10,9
"306",212.553419663707,1,"5",10,10,9
"307",212.553419663707,2,"5",10,10,9
"308",212.553419663707,3,"5",10,10,9
"309",212.553419663707,4,"5",10,10,9
"310",212.553419663707,5,"5",10,10,9
"311",228.854600803768,1,"10",10,10,9
"312",228.854600803768,2,"10",10,10,9
"313",228.854600803768,3,"10",10,10,9
"314",228.854600803768,4,"10",10,10,9
"315",228.854600803768,5,"10",10,10,9
"316",293.5,1,"0.05",10,10,10
"317",293.5,2,"0.05",10,10,10
"318",293.5,3,"0.05",10,10,10
"319",293.5,4,"0.05",10,10,10
"320",293.5,5,"0.05",10,10,10
"321",293.5,1,"0.1",10,10,10
"322",293.5,2,"0.1",10,10,10
"323",293.5,3,"0.1",10,10,10
"324",293.5,4,"0.1",10,10,10
"325",293.5,5,"0.1",10,10,10
"326",293.500838740335,1,"0.5",10,10,10
"327",293.500838740335,2,"0.5",10,10,10
"328",293.500838740335,3,"0.5",10,10,10
"329",293.500838740335,4,"0.5",10,10,10
"330",293.500838740335,5,"0.5",10,10,10
"331",293.901785950292,1,"1",10,10,10
"332",293.901785950292,2,"1",10,10,10
"333",293.901785950292,3,"1",10,10,10
"334",293.901785950292,4,"1",10,10,10
"335",293.901785950292,5,"1",10,10,10
"336",297.765925697216,1,"2",10,10,10
"337",297.765925697216,2,"2",10,10,10
"338",297.765925697216,3,"2",10,10,10
"339",297.765925697216,4,"2",10,10,10
"340",297.765925697216,5,"2",10,10,10
"341",309.13883377311,1,"5",10,10,10
"342",309.13883377311,2,"5",10,10,10
"343",309.13883377311,3,"5",10,10,10
"344",309.13883377311,4,"5",10,10,10
"345",309.13883377311,5,"5",10,10,10
"346",318.713853983478,1,"10",10,10,10
"347",319.813486999508,2,"10",10,10,10
"348",319.813486999508,3,"10",10,10,10
"349",319.813486999508,4,"10",10,10,10
"350",319.813486999508,5,"10",10,10,10
"351",142.5,1,"0.05",10,10,11
"352",146,2,"0.05",10,10,11
"353",146,3,"0.05",10,10,11
"354",146,4,"0.05",10,10,11
"355",146,5,"0.05",10,10,11
"356",142.5,1,"0.1",10,10,11
"357",146,2,"0.1",10,10,11
"358",146,3,"0.1",10,10,11
"359",146,4,"0.1",10,10,11
"360",146,5,"0.1",10,10,11
"361",142.906006230459,1,"0.5",10,10,11
"362",146.001006669638,2,"0.5",10,10,11
"363",146.001006669638,3,"0.5",10,10,11
"364",146.001006669638,4,"0.5",10,10,11
"365",146.001006669638,5,"0.5",10,10,11
"366",144.597652355222,1,"1",10,10,11
"367",146.611857748295,2,"1",10,10,11
"368",148.031752197825,3,"1",10,10,11
"369",148.031752197825,4,"1",10,10,11
"370",148.031752197825,5,"1",10,10,11
"371",153.399137674949,1,"2",10,10,11
"372",154.407295871675,2,"2",10,10,11
"373",156.767186396011,3,"2",10,10,11
"374",156.767186396011,4,"2",10,10,11
"375",156.767186396011,5,"2",10,10,11
"376",170.861305635035,1,"5",10,10,11
"377",172.194393092021,2,"5",10,10,11
"378",172.194393092021,3,"5",10,10,11
"379",172.194393092021,4,"5",10,10,11
"380",172.194393092021,5,"5",10,10,11
"381",176.842459849663,1,"10",10,10,11
"382",178.098971304503,2,"10",10,10,11
"383",178.098971304503,3,"10",10,10,11
"384",178.098971304503,4,"10",10,10,11
"385",178.098971304503,5,"10",10,10,11
"386",137.5,1,"0.05",10,10,12
"387",137.5,2,"0.05",10,10,12
"388",137.5,3,"0.05",10,10,12
"389",137.5,4,"0.05",10,10,12
"390",137.5,5,"0.05",10,10,12
"391",137.5,1,"0.1",10,10,12
"392",137.5,2,"0.1",10,10,12
"393",137.5,3,"0.1",10,10,12
"394",137.5,4,"0.1",10,10,12
"395",137.5,5,"0.1",10,10,12
"396",140.140044410998,1,"0.5",10,10,12
"397",140.140044410998,2,"0.5",10,10,12
"398",140.140044410998,3,"0.5",10,10,12
"399",140.140044410998,4,"0.5",10,10,12
"400",140.140044410998,5,"0.5",10,10,12
"401",149.733396570618,1,"1",10,10,12
"402",149.733396570618,2,"1",10,10,12
"403",149.733396570618,3,"1",10,10,12
"404",149.733396570618,4,"1",10,10,12
"405",149.733396570618,5,"1",10,10,12
"406",155.36860889655,1,"2",10,10,12
"407",158.463872237906,2,"2",10,10,12
"408",158.463872237906,3,"2",10,10,12
"409",158.463872237906,4,"2",10,10,12
"410",158.463872237906,5,"2",10,10,12
"411",172.526257396548,1,"5",10,10,12
"412",172.526257396548,2,"5",10,10,12
"413",172.526257396548,3,"5",10,10,12
"414",172.526257396548,4,"5",10,10,12
"415",172.526257396548,5,"5",10,10,12
"416",181.989711400549,1,"10",10,10,12
"417",181.989711400549,2,"10",10,10,12
"418",181.989711400549,3,"10",10,10,12
"419",181.989711400549,4,"10",10,10,12
"420",181.989711400549,5,"10",10,10,12
"421",349,1,"0.05",10,10,13
"422",353,2,"0.05",10,10,13
"423",353.5,3,"0.05",10,10,13
"424",353.5,4,"0.05",10,10,13
"425",353.5,5,"0.05",10,10,13
"426",349,1,"0.1",10,10,13
"427",353,2,"0.1",10,10,13
"428",353.5,3,"0.1",10,10,13
"429",353.5,4,"0.1",10,10,13
"430",353.5,5,"0.1",10,10,13
"431",354.222043123509,1,"0.5",10,10,13
"432",354.222043123509,2,"0.5",10,10,13
"433",354.222043123509,3,"0.5",10,10,13
"434",354.222043123509,4,"0.5",10,10,13
"435",354.222043123509,5,"0.5",10,10,13
"436",360.277223638988,1,"1",10,10,13
"437",360.277223638988,2,"1",10,10,13
"438",360.277223638988,3,"1",10,10,13
"439",360.277223638988,4,"1",10,10,13
"440",360.277223638988,5,"1",10,10,13
"441",384.42988637735,1,"2",10,10,13
"442",384.42988637735,2,"2",10,10,13
"443",384.42988637735,3,"2",10,10,13
"444",384.42988637735,4,"2",10,10,13
"445",384.42988637735,5,"2",10,10,13
"446",403.539192507549,1,"5",10,10,13
"447",403.984855652988,2,"5",10,10,13
"448",403.984855652988,3,"5",10,10,13
"449",403.984855652988,4,"5",10,10,13
"450",403.984855652988,5,"5",10,10,13
"451",410.55782700326,1,"10",10,10,13
"452",410.55782700326,2,"10",10,10,13
"453",410.55782700326,3,"10",10,10,13
"454",410.55782700326,4,"10",10,10,13
"455",410.55782700326,5,"10",10,10,13
"456",158.5,1,"0.05",10,10,14
"457",160,2,"0.05",10,10,14
"458",160,3,"0.05",10,10,14
"459",160,4,"0.05",10,10,14
"460",160,5,"0.05",10,10,14
"461",158.5,1,"0.1",10,10,14
"462",160,2,"0.1",10,10,14
"463",160,3,"0.1",10,10,14
"464",160,4,"0.1",10,10,14
"465",160,5,"0.1",10,10,14
"466",160.327026369384,1,"0.5",10,10,14
"467",161.828032711578,2,"0.5",10,10,14
"468",161.828032711578,3,"0.5",10,10,14
"469",161.828032711578,4,"0.5",10,10,14
"470",161.828032711578,5,"0.5",10,10,14
"471",166.721490895735,1,"1",10,10,14
"472",168.596182531598,2,"1",10,10,14
"473",168.596182531598,3,"1",10,10,14
"474",168.596182531598,4,"1",10,10,14
"475",168.596182531598,5,"1",10,10,14
"476",175.816546767113,1,"2",10,10,14
"477",177.635274694465,2,"2",10,10,14
"478",177.635274694465,3,"2",10,10,14
"479",177.635274694465,4,"2",10,10,14
"480",177.635274694465,5,"2",10,10,14
"481",185.482706645406,1,"5",10,10,14
"482",185.702321982845,2,"5",10,10,14
"483",185.702321982845,3,"5",10,10,14
"484",185.702321982845,4,"5",10,10,14
"485",185.702321982845,5,"5",10,10,14
"486",187.684820226161,1,"10",10,10,14
"487",187.745323204846,2,"10",10,10,14
"488",187.745323204846,3,"10",10,10,14
"489",187.745323204846,4,"10",10,10,14
"490",187.745323204846,5,"10",10,10,14
"491",105.5,1,"0.05",10,10,15
"492",108.5,2,"0.05",10,10,15
"493",108.5,3,"0.05",10,10,15
"494",108.5,4,"0.05",10,10,15
"495",108.5,5,"0.05",10,10,15
"496",105.5,1,"0.1",10,10,15
"497",108.5,2,"0.1",10,10,15
"498",108.5,3,"0.1",10,10,15
"499",108.5,4,"0.1",10,10,15
"500",108.5,5,"0.1",10,10,15
"501",105.907515507685,1,"0.5",10,10,15
"502",108.907180144052,2,"0.5",10,10,15
"503",108.907180144052,3,"0.5",10,10,15
"504",108.907180144052,4,"0.5",10,10,15
"505",108.907180144052,5,"0.5",10,10,15
"506",107.984164392699,1,"1",10,10,15
"507",110.921048766921,2,"1",10,10,15
"508",110.921048766921,3,"1",10,10,15
"509",110.921048766921,4,"1",10,10,15
"510",110.921048766921,5,"1",10,10,15
"511",117.390604029668,1,"2",10,10,15
"512",117.390604029668,2,"2",10,10,15
"513",117.390604029668,3,"2",10,10,15
"514",117.390604029668,4,"2",10,10,15
"515",117.390604029668,5,"2",10,10,15
"516",133.049628665381,1,"5",10,10,15
"517",133.049628665381,2,"5",10,10,15
"518",133.049628665381,3,"5",10,10,15
"519",133.049628665381,4,"5",10,10,15
"520",133.049628665381,5,"5",10,10,15
"521",141.387594288225,1,"10",10,10,15
"522",141.387594288225,2,"10",10,10,15
"523",141.387594288225,3,"10",10,10,15
"524",141.387594288225,4,"10",10,10,15
"525",141.387594288225,5,"10",10,10,15
"526",259.5,1,"0.05",10,10,16
"527",259.5,2,"0.05",10,10,16
"528",259.5,3,"0.05",10,10,16
"529",259.5,4,"0.05",10,10,16
"530",259.5,5,"0.05",10,10,16
"531",259.5,1,"0.1",10,10,16
"532",259.5,2,"0.1",10,10,16
"533",259.5,3,"0.1",10,10,16
"534",259.5,4,"0.1",10,10,16
"535",259.5,5,"0.1",10,10,16
"536",261.193703816225,1,"0.5",10,10,16
"537",261.193703816225,2,"0.5",10,10,16
"538",261.193703816225,3,"0.5",10,10,16
"539",261.193703816225,4,"0.5",10,10,16
"540",261.193703816225,5,"0.5",10,10,16
"541",273.603670634682,1,"1",10,10,16
"542",274.453903136524,2,"1",10,10,16
"543",274.453903136524,3,"1",10,10,16
"544",274.453903136524,4,"1",10,10,16
"545",274.453903136524,5,"1",10,10,16
"546",276.47411152692,1,"2",10,10,16
"547",288.771341376598,2,"2",10,10,16
"548",288.771341376598,3,"2",10,10,16
"549",288.771341376598,4,"2",10,10,16
"550",288.771341376598,5,"2",10,10,16
"551",306.538131031237,1,"5",10,10,16
"552",306.538131031237,2,"5",10,10,16
"553",306.538131031237,3,"5",10,10,16
"554",306.538131031237,4,"5",10,10,16
"555",306.538131031237,5,"5",10,10,16
"556",315.788248716833,1,"10",10,10,16
"557",315.788248716833,2,"10",10,10,16
"558",315.788248716833,3,"10",10,10,16
"559",315.788248716833,4,"10",10,10,16
"560",315.788248716833,5,"10",10,10,16
"561",428,1,"0.05",10,10,17
"562",428,2,"0.05",10,10,17
"563",428,3,"0.05",10,10,17
"564",428,4,"0.05",10,10,17
"565",428,5,"0.05",10,10,17
"566",428,1,"0.1",10,10,17
"567",428,2,"0.1",10,10,17
"568",428,3,"0.1",10,10,17
"569",428,4,"0.1",10,10,17
"570",428,5,"0.1",10,10,17
"571",429.559039465859,1,"0.5",10,10,17
"572",429.559039465859,2,"0.5",10,10,17
"573",429.559039465859,3,"0.5",10,10,17
"574",429.559039465859,4,"0.5",10,10,17
"575",429.559039465859,5,"0.5",10,10,17
"576",436.065519857939,1,"1",10,10,17
"577",436.065519857939,2,"1",10,10,17
"578",436.065519857939,3,"1",10,10,17
"579",436.065519857939,4,"1",10,10,17
"580",436.065519857939,5,"1",10,10,17
"581",444.821527146386,1,"2",10,10,17
"582",444.821527146386,2,"2",10,10,17
"583",444.821527146386,3,"2",10,10,17
"584",444.821527146386,4,"2",10,10,17
"585",444.821527146386,5,"2",10,10,17
"586",461.791524046211,1,"5",10,10,17
"587",461.791524046211,2,"5",10,10,17
"588",461.791524046211,3,"5",10,10,17
"589",461.791524046211,4,"5",10,10,17
"590",461.791524046211,5,"5",10,10,17
"591",467.385771698555,1,"10",10,10,17
"592",467.385771698555,2,"10",10,10,17
"593",467.385771698555,3,"10",10,10,17
"594",467.385771698555,4,"10",10,10,17
"595",467.385771698555,5,"10",10,10,17
"596",261.5,1,"0.05",10,10,18
"597",261.5,2,"0.05",10,10,18
"598",261.5,3,"0.05",10,10,18
"599",261.5,4,"0.05",10,10,18
"600",261.5,5,"0.05",10,10,18
"601",261.5,1,"0.1",10,10,18
"602",261.5,2,"0.1",10,10,18
"603",261.5,3,"0.1",10,10,18
"604",261.5,4,"0.1",10,10,18
"605",261.5,5,"0.1",10,10,18
"606",263.665364752621,1,"0.5",10,10,18
"607",263.665364752621,2,"0.5",10,10,18
"608",263.665364752621,3,"0.5",10,10,18
"609",263.665364752621,4,"0.5",10,10,18
"610",263.665364752621,5,"0.5",10,10,18
"611",287.110789740047,1,"1",10,10,18
"612",289.256588283598,2,"1",10,10,18
"613",289.256588283598,3,"1",10,10,18
"614",289.256588283598,4,"1",10,10,18
"615",289.256588283598,5,"1",10,10,18
"616",313.862386706927,1,"2",10,10,18
"617",318.197615443745,2,"2",10,10,18
"618",318.197615443745,3,"2",10,10,18
"619",318.197615443745,4,"2",10,10,18
"620",318.197615443745,5,"2",10,10,18
"621",343.517777996122,1,"5",10,10,18
"622",343.517777996122,2,"5",10,10,18
"623",343.517777996122,3,"5",10,10,18
"624",343.517777996122,4,"5",10,10,18
"625",343.517777996122,5,"5",10,10,18
"626",351.487889011332,1,"10",10,10,18
"627",351.487889011332,2,"10",10,10,18
"628",351.487889011332,3,"10",10,10,18
"629",351.487889011332,4,"10",10,10,18
"630",351.487889011332,5,"10",10,10,18
"631",203,1,"0.05",10,10,19
"632",203,2,"0.05",10,10,19
"633",203,3,"0.05",10,10,19
"634",203,4,"0.05",10,10,19
"635",203,5,"0.05",10,10,19
"636",203,1,"0.1",10,10,19
"637",203,2,"0.1",10,10,19
"638",203,3,"0.1",10,10,19
"639",203,4,"0.1",10,10,19
"640",203,5,"0.1",10,10,19
"641",203.881524575866,1,"0.5",10,10,19
"642",204.099542124996,2,"0.5",10,10,19
"643",204.099542124996,3,"0.5",10,10,19
"644",204.099542124996,4,"0.5",10,10,19
"645",204.099542124996,5,"0.5",10,10,19
"646",207.832197323906,1,"1",10,10,19
"647",212.297347051249,2,"1",10,10,19
"648",212.297347051249,3,"1",10,10,19
"649",212.297347051249,4,"1",10,10,19
"650",212.297347051249,5,"1",10,10,19
"651",232.912151664237,1,"2",10,10,19
"652",232.912151664237,2,"2",10,10,19
"653",232.912151664237,3,"2",10,10,19
"654",232.912151664237,4,"2",10,10,19
"655",232.912151664237,5,"2",10,10,19
"656",260.479126359691,1,"5",10,10,19
"657",261.207045492705,2,"5",10,10,19
"658",261.207045492705,3,"5",10,10,19
"659",261.207045492705,4,"5",10,10,19
"660",261.207045492705,5,"5",10,10,19
"661",272.07117513858,1,"10",10,10,19
"662",272.07117513858,2,"10",10,10,19
"663",272.07117513858,3,"10",10,10,19
"664",272.07117513858,4,"10",10,10,19
"665",272.07117513858,5,"10",10,10,19
"666",291.5,1,"0.05",10,10,20
"667",291.5,2,"0.05",10,10,20
"668",291.5,3,"0.05",10,10,20
"669",291.5,4,"0.05",10,10,20
"670",291.5,5,"0.05",10,10,20
"671",291.5,1,"0.1",10,10,20
"672",291.5,2,"0.1",10,10,20
"673",291.5,3,"0.1",10,10,20
"674",291.5,4,"0.1",10,10,20
"675",291.5,5,"0.1",10,10,20
