"","pay","algorithm","sdev","n","s","rep"
"361",95.5787758612503,1,"0.5",20,20,11
"362",339,2,"0.5",20,20,11
"363",356.436035098259,3,"0.5",20,20,11
"364",353.518717364152,4,"0.5",20,20,11
"365",356.436035098259,5,"0.5",20,20,11
"366",171.770675985806,1,"1",20,20,11
"367",361.753374105577,2,"1",20,20,11
"368",380.864832995787,3,"1",20,20,11
"369",380.864832995787,4,"1",20,20,11
"370",380.864832995787,5,"1",20,20,11
"371",327.991541098186,1,"2",20,20,11
"372",413.203092937266,2,"2",20,20,11
"373",427.618064859424,3,"2",20,20,11
"374",427.618064859424,4,"2",20,20,11
"375",427.618064859424,5,"2",20,20,11
"376",403.076210300049,1,"5",20,20,11
"377",467.71185764949,2,"5",20,20,11
"378",465.848237878854,3,"5",20,20,11
"379",468.102489496337,4,"5",20,20,11
"380",468.102489496337,5,"5",20,20,11
"381",510.880281247651,1,"10",20,20,11
"382",520.332480395566,2,"10",20,20,11
"383",520.332480395566,3,"10",20,20,11
"384",520.332480395566,4,"10",20,20,11
"385",520.332480395566,5,"10",20,20,11
"386",91,1,"0.05",20,20,12
"387",374,2,"0.05",20,20,12
"388",388,3,"0.05",20,20,12
"389",389,4,"0.05",20,20,12
"390",389,5,"0.05",20,20,12
"391",91,1,"0.1",20,20,12
"392",357,2,"0.1",20,20,12
"393",388,3,"0.1",20,20,12
"394",389,4,"0.1",20,20,12
"395",389,5,"0.1",20,20,12
"396",87.9321286936164,1,"0.5",20,20,12
"397",357.00000001523,2,"0.5",20,20,12
"398",388.00000001523,3,"0.5",20,20,12
"399",389.135335298467,4,"0.5",20,20,12
"400",389.135335298467,5,"0.5",20,20,12
"401",121.627935222815,1,"1",20,20,12
"402",374.622671702279,2,"1",20,20,12
"403",388.011109103171,3,"1",20,20,12
"404",389.617639762861,4,"1",20,20,12
"405",389.617639762861,5,"1",20,20,12
"406",277.650233024299,1,"2",20,20,12
"407",375.291979727206,2,"2",20,20,12
"408",388.404603204202,3,"2",20,20,12
"409",390.285248078296,4,"2",20,20,12
"410",390.285248078296,5,"2",20,20,12
"411",352.771120943798,1,"5",20,20,12
"412",408.755857318911,2,"5",20,20,12
"413",413.300518000161,3,"5",20,20,12
"414",414.670809688292,4,"5",20,20,12
"415",414.670809688292,5,"5",20,20,12
"416",456.390922155474,1,"10",20,20,12
"417",463.28500805807,2,"10",20,20,12
"418",467.602003488777,3,"10",20,20,12
"419",467.602003488777,4,"10",20,20,12
"420",467.602003488777,5,"10",20,20,12
"421",85,1,"0.05",20,20,13
"422",380,2,"0.05",20,20,13
"423",367,3,"0.05",20,20,13
"424",381,4,"0.05",20,20,13
"425",382,5,"0.05",20,20,13
"426",61,1,"0.1",20,20,13
"427",380,2,"0.1",20,20,13
"428",367,3,"0.1",20,20,13
"429",381,4,"0.1",20,20,13
"430",382,5,"0.1",20,20,13
"431",66.5246838245516,1,"0.5",20,20,13
"432",380.00000003046,2,"0.5",20,20,13
"433",367.40600584971,3,"0.5",20,20,13
"434",381.488688115603,4,"0.5",20,20,13
"435",382.135335283237,5,"0.5",20,20,13
"436",148.330678950328,1,"1",20,20,13
"437",382.671852178682,2,"1",20,20,13
"438",384.58939287355,3,"1",20,20,13
"439",393.589400326856,4,"1",20,20,13
"440",393.589400326856,5,"1",20,20,13
"441",232.167280483949,1,"2",20,20,13
"442",387.014273100816,2,"2",20,20,13
"443",402.855280413715,3,"2",20,20,13
"444",393.44777237412,4,"2",20,20,13
"445",402.855280413715,5,"2",20,20,13
"446",329.827263903681,1,"5",20,20,13
"447",429.842710941248,2,"5",20,20,13
"448",429.842710941248,3,"5",20,20,13
"449",429.842710941248,4,"5",20,20,13
"450",429.842710941248,5,"5",20,20,13
"451",468.497552339673,1,"10",20,20,13
"452",475.85055583063,2,"10",20,20,13
"453",475.85055583063,3,"10",20,20,13
"454",475.85055583063,4,"10",20,20,13
"455",475.85055583063,5,"10",20,20,13
"456",98,1,"0.05",20,20,14
"457",308,2,"0.05",20,20,14
"458",322,3,"0.05",20,20,14
"459",332,4,"0.05",20,20,14
"460",333,5,"0.05",20,20,14
"461",98,1,"0.1",20,20,14
"462",308,2,"0.1",20,20,14
"463",334,3,"0.1",20,20,14
"464",332,4,"0.1",20,20,14
"465",334,5,"0.1",20,20,14
"466",110.962157957396,1,"0.5",20,20,14
"467",308.407012237594,2,"0.5",20,20,14
"468",327.707712052616,3,"0.5",20,20,14
"469",334.166370919669,4,"0.5",20,20,14
"470",339.302041665534,5,"0.5",20,20,14
"471",239.282748021968,1,"1",20,20,14
"472",317.503965958619,2,"1",20,20,14
"473",355.028048279939,3,"1",20,20,14
"474",342.110496405112,4,"1",20,20,14
"475",355.028048279939,5,"1",20,20,14
"476",207.966227771621,1,"2",20,20,14
"477",326.851755429725,2,"2",20,20,14
"478",369.524770508087,3,"2",20,20,14
"479",361.314593221173,4,"2",20,20,14
"480",369.524770508087,5,"2",20,20,14
"481",329.373001116388,1,"5",20,20,14
"482",374.26753299784,2,"5",20,20,14
"483",412.645786054131,3,"5",20,20,14
"484",399.769449855015,4,"5",20,20,14
"485",412.645786054131,5,"5",20,20,14
"486",400.215543702984,1,"10",20,20,14
"487",422.360663852787,2,"10",20,20,14
"488",445.525208228954,3,"10",20,20,14
"489",439.000961362182,4,"10",20,20,14
"490",445.525208228954,5,"10",20,20,14
"491",135,1,"0.05",20,20,15
"492",360,2,"0.05",20,20,15
"493",376,3,"0.05",20,20,15
"494",381,4,"0.05",20,20,15
"495",391,5,"0.05",20,20,15
"496",134,1,"0.1",20,20,15
"497",360,2,"0.1",20,20,15
"498",376,3,"0.1",20,20,15
"499",381,4,"0.1",20,20,15
"500",391,5,"0.1",20,20,15
"501",74.819608907997,1,"0.5",20,20,15
"502",361.082682296353,2,"0.5",20,20,15
"503",377.789388006775,3,"0.5",20,20,15
"504",382.082682296353,4,"0.5",20,20,15
"505",392.759358712536,5,"0.5",20,20,15
"506",240.776860648715,1,"1",20,20,15
"507",364.874463423146,2,"1",20,20,15
"508",398.038403454714,3,"1",20,20,15
"509",394.037729763662,4,"1",20,20,15
"510",400.431199103949,5,"1",20,20,15
"511",326.491111702534,1,"2",20,20,15
"512",384.483283777855,2,"2",20,20,15
"513",372.705347351119,3,"2",20,20,15
"514",422.841467316438,4,"2",20,20,15
"515",427.253951829361,5,"2",20,20,15
"516",454.907371749336,1,"5",20,20,15
"517",488.980472831471,2,"5",20,20,15
"518",488.997329295225,3,"5",20,20,15
"519",488.997329295225,4,"5",20,20,15
"520",488.997329295225,5,"5",20,20,15
"521",504.366361507304,1,"10",20,20,15
"522",542.675518842294,2,"10",20,20,15
"523",536.294404119122,3,"10",20,20,15
"524",543.100376949259,4,"10",20,20,15
"525",543.100376949259,5,"10",20,20,15
"526",114,1,"0.05",20,20,16
"527",410,2,"0.05",20,20,16
"528",431,3,"0.05",20,20,16
"529",441,4,"0.05",20,20,16
"530",436,5,"0.05",20,20,16
"531",115,1,"0.1",20,20,16
"532",410,2,"0.1",20,20,16
"533",431,3,"0.1",20,20,16
"534",441,4,"0.1",20,20,16
"535",436,5,"0.1",20,20,16
"536",105.856851922708,1,"0.5",20,20,16
"537",410.70704112736,2,"0.5",20,20,16
"538",431.001006387884,3,"0.5",20,20,16
"539",441.001006387884,4,"0.5",20,20,16
"540",436.001006387884,5,"0.5",20,20,16
"541",136.122893175612,1,"1",20,20,16
"542",422.872535082827,2,"1",20,20,16
"543",437.143201876865,3,"1",20,20,16
"544",447.143820644161,4,"1",20,20,16
"545",443.143149703996,5,"1",20,20,16
"546",221.381392762157,1,"2",20,20,16
"547",453.913616781555,2,"2",20,20,16
"548",471.150733822537,3,"2",20,20,16
"549",477.42377690979,4,"2",20,20,16
"550",477.42377690979,5,"2",20,20,16
"551",372.007132900633,1,"5",20,20,16
"552",515.360167278424,2,"5",20,20,16
"553",528.787747936025,3,"5",20,20,16
"554",530.848767991686,4,"5",20,20,16
"555",530.848767991686,5,"5",20,20,16
"556",550.741837509351,1,"10",20,20,16
"557",571.705245123007,2,"10",20,20,16
"558",571.705245123007,3,"10",20,20,16
"559",571.705245123007,4,"10",20,20,16
"560",571.705245123007,5,"10",20,20,16
"561",105,1,"0.05",20,20,17
"562",280,2,"0.05",20,20,17
"563",287,3,"0.05",20,20,17
"564",293,4,"0.05",20,20,17
"565",298,5,"0.05",20,20,17
"566",105,1,"0.1",20,20,17
"567",280,2,"0.1",20,20,17
"568",287,3,"0.1",20,20,17
"569",293,4,"0.1",20,20,17
"570",298,5,"0.1",20,20,17
"571",117.834228138684,1,"0.5",20,20,17
"572",280.40600588017,2,"0.5",20,20,17
"573",284.789723393253,3,"0.5",20,20,17
"574",293.677347341439,4,"0.5",20,20,17
"575",298.406341312338,5,"0.5",20,20,17
"576",173.992837888478,1,"1",20,20,17
"577",301.97242689312,2,"1",20,20,17
"578",309.735517823089,3,"1",20,20,17
"579",310.918225565879,4,"1",20,20,17
"580",312.939773594557,5,"1",20,20,17
"581",212.926094302436,1,"2",20,20,17
"582",330.014549105346,2,"2",20,20,17
"583",346.899492811953,3,"2",20,20,17
"584",343.773296335553,4,"2",20,20,17
"585",346.899492811953,5,"2",20,20,17
"586",293.958934868329,1,"5",20,20,17
"587",385.012568337278,2,"5",20,20,17
"588",383.196778778888,3,"5",20,20,17
"589",389.095980039894,4,"5",20,20,17
"590",389.095980039894,5,"5",20,20,17
"591",433.799831451905,1,"10",20,20,17
"592",437.588894828673,2,"10",20,20,17
"593",450.254558545186,3,"10",20,20,17
"594",452.966632295022,4,"10",20,20,17
"595",452.966632295022,5,"10",20,20,17
"596",34,1,"0.05",20,20,18
"597",358,2,"0.05",20,20,18
"598",395,3,"0.05",20,20,18
"599",393,4,"0.05",20,20,18
"600",395,5,"0.05",20,20,18
"601",88,1,"0.1",20,20,18
"602",358,2,"0.1",20,20,18
"603",394,3,"0.1",20,20,18
"604",393,4,"0.1",20,20,18
"605",396,5,"0.1",20,20,18
"606",71.0674642205327,1,"0.5",20,20,18
"607",360.708047515244,2,"0.5",20,20,18
"608",394.40600584971,3,"0.5",20,20,18
"609",393.40600584971,4,"0.5",20,20,18
"610",396.40600584971,5,"0.5",20,20,18
"611",148.416044606991,1,"1",20,20,18
"612",389.350089664323,2,"1",20,20,18
"613",397.678135337055,3,"1",20,20,18
"614",397.348630743451,4,"1",20,20,18
"615",399.678135337055,5,"1",20,20,18
"616",187.937956217695,1,"2",20,20,18
"617",404.025216084401,2,"2",20,20,18
"618",415.081076175434,3,"2",20,20,18
"619",416.539735312445,4,"2",20,20,18
"620",416.539735312445,5,"2",20,20,18
"621",300.949227152988,1,"5",20,20,18
"622",439.325226047722,2,"5",20,20,18
"623",459.349123074913,3,"5",20,20,18
"624",459.349123074913,4,"5",20,20,18
"625",459.349123074913,5,"5",20,20,18
"626",551.423538706196,1,"10",20,20,18
"627",551.562971993333,2,"10",20,20,18
"628",552.526246830926,3,"10",20,20,18
"629",553.544178362697,4,"10",20,20,18
"630",553.544178362697,5,"10",20,20,18
"631",86,1,"0.05",20,20,19
"632",323,2,"0.05",20,20,19
"633",329,3,"0.05",20,20,19
"634",332,4,"0.05",20,20,19
"635",333,5,"0.05",20,20,19
"636",134,1,"0.1",20,20,19
"637",323,2,"0.1",20,20,19
"638",329,3,"0.1",20,20,19
"639",332,4,"0.1",20,20,19
"640",333,5,"0.1",20,20,19
"641",136.166035457042,1,"0.5",20,20,19
"642",323.54402483397,2,"0.5",20,20,19
"643",329.541341132947,3,"0.5",20,20,19
"644",332.542682983458,4,"0.5",20,20,19
"645",333.541676595574,5,"0.5",20,20,19
"646",162.184202774478,1,"1",20,20,19
"647",339.314274519486,2,"1",20,20,19
"648",343.637598103303,3,"1",20,20,19
"649",347.770249685516,4,"1",20,20,19
"650",347.770249685516,5,"1",20,20,19
"651",173.091852383255,1,"2",20,20,19
"652",361.082682737157,2,"2",20,20,19
"653",366.383580816168,3,"2",20,20,19
"654",366.383580816168,4,"2",20,20,19
"655",366.383580816168,5,"2",20,20,19
"656",305.676997839281,1,"5",20,20,19
"657",403.561621167381,2,"5",20,20,19
"658",409.146274412634,3,"5",20,20,19
"659",409.146274412634,4,"5",20,20,19
"660",409.146274412634,5,"5",20,20,19
"661",459.70014984153,1,"10",20,20,19
"662",471.476341422194,2,"10",20,20,19
"663",471.476341422194,3,"10",20,20,19
"664",471.476341422194,4,"10",20,20,19
"665",471.476341422194,5,"10",20,20,19
"666",84,1,"0.05",20,20,20
"667",161,2,"0.05",20,20,20
"668",215,3,"0.05",20,20,20
"669",241,4,"0.05",20,20,20
"670",251,5,"0.05",20,20,20
"671",90,1,"0.1",20,20,20
"672",161,2,"0.1",20,20,20
"673",215,3,"0.1",20,20,20
"674",241,4,"0.1",20,20,20
"675",251,5,"0.1",20,20,20
"676",86.9331350815001,1,"0.5",20,20,20
"677",161.001006387884,2,"0.5",20,20,20
"678",215.685398444509,3,"0.5",20,20,20
"679",241.678353729323,4,"0.5",20,20,20
"680",251.678353744553,5,"0.5",20,20,20
"681",120.791610656315,1,"1",20,20,20
"682",189.433940785942,2,"1",20,20,20
"683",227.394091631667,3,"1",20,20,20
"684",247.839942908999,4,"1",20,20,20
