"","pay","algorithm","sdev","n","s","rep"
"78",207,3,"0.1",10,10,3
"79",207,4,"0.1",10,10,3
"80",207,5,"0.1",10,10,3
"81",33.549082075329,1,"0.5",10,10,3
"82",207,2,"0.5",10,10,3
"83",207.270670566473,3,"0.5",10,10,3
"84",207.270670566473,4,"0.5",10,10,3
"85",207.270670566473,5,"0.5",10,10,3
"86",66.3099362129908,1,"1",10,10,3
"87",207.001006387884,2,"1",10,10,3
"88",208.214067707309,3,"1",10,10,3
"89",208.214067707309,4,"1",10,10,3
"90",208.214067707309,5,"1",10,10,3
"91",123.432182469149,1,"2",10,10,3
"92",207.772883829996,2,"2",10,10,3
"93",209.537877635165,3,"2",10,10,3
"94",209.537877635165,4,"2",10,10,3
"95",209.537877635165,5,"2",10,10,3
"96",209.972385290273,1,"5",10,10,3
"97",226.46319592279,2,"5",10,10,3
"98",226.46319592279,3,"5",10,10,3
"99",226.46319592279,4,"5",10,10,3
"100",226.46319592279,5,"5",10,10,3
"101",249.187318582078,1,"10",10,10,3
"102",249.604109645726,2,"10",10,10,3
"103",249.604109645726,3,"10",10,10,3
"104",249.604109645726,4,"10",10,10,3
"105",249.604109645726,5,"10",10,10,3
"106",28,1,"0.05",10,10,4
"107",184,2,"0.05",10,10,4
"108",195,3,"0.05",10,10,4
"109",195,4,"0.05",10,10,4
"110",195,5,"0.05",10,10,4
"111",28,1,"0.1",10,10,4
"112",184,2,"0.1",10,10,4
"113",195,3,"0.1",10,10,4
"114",195,4,"0.1",10,10,4
"115",195,5,"0.1",10,10,4
"116",31.6540526473885,1,"0.5",10,10,4
"117",184.676676416183,2,"0.5",10,10,4
"118",195.541341132946,3,"0.5",10,10,4
"119",195.541341132946,4,"0.5",10,10,4
"120",195.541341132946,5,"0.5",10,10,4
"121",49.9953372517728,1,"1",10,10,4
"122",217.71837256839,2,"1",10,10,4
"123",227.71837256839,3,"1",10,10,4
"124",227.71837256839,4,"1",10,10,4
"125",227.71837256839,5,"1",10,10,4
"126",222.22179583247,1,"2",10,10,4
