"","pay","algorithm","sdev","n","s","rep"
"681",59.2683977275397,1,"1",5,5,20
"682",74.8850156466244,2,"1",5,5,20
"683",74.8850156466244,3,"1",5,5,20
"684",74.8850156466244,4,"1",5,5,20
"685",74.8850156466244,5,"1",5,5,20
"686",88.4798017654141,1,"2",5,5,20
"687",88.4798017654141,2,"2",5,5,20
"688",88.4798017654141,3,"2",5,5,20
"689",88.4798017654141,4,"2",5,5,20
"690",88.4798017654141,5,"2",5,5,20
"691",94.7327150916323,1,"5",5,5,20
"692",94.7327150916323,2,"5",5,5,20
"693",94.7327150916323,3,"5",5,5,20
"694",94.7327150916323,4,"5",5,5,20
"695",94.7327150916323,5,"5",5,5,20
"696",95.6807986683317,1,"10",5,5,20
"697",95.6807986683317,2,"10",5,5,20
"698",95.6807986683317,3,"10",5,5,20
"699",95.6807986683317,4,"10",5,5,20
"700",95.6807986683317,5,"10",5,5,20
"701",16,1,"0.05",5,5,21
"702",33,2,"0.05",5,5,21
"703",33,3,"0.05",5,5,21
"704",33,4,"0.05",5,5,21
"705",33,5,"0.05",5,5,21
"706",16,1,"0.1",5,5,21
"707",33,2,"0.1",5,5,21
"708",33,3,"0.1",5,5,21
"709",33,4,"0.1",5,5,21
"710",33,5,"0.1",5,5,21
"711",16.1353352832366,1,"0.5",5,5,21
"712",33.0003354626279,2,"0.5",5,5,21
"713",33.0003354626279,3,"0.5",5,5,21
"714",33.0003354626279,4,"0.5",5,5,21
"715",33.0003354626279,5,"0.5",5,5,21
"716",25.4790097969145,1,"1",5,5,21
"717",33.1353352832366,2,"1",5,5,21
"718",33.1353352832366,3,"1",5,5,21
"719",33.1353352832366,4,"1",5,5,21
"720",33.1353352832366,5,"1",5,5,21
"721",18.4760881875256,1,"2",5,5,21
"722",33.6065306597126,2,"2",5,5,21
"723",33.6065306597126,3,"2",5,5,21
"724",33.6065306597126,4,"2",5,5,21
"725",33.6065306597126,5,"2",5,5,21
"726",31.2394760076529,1,"5",5,5,21
"727",34.4874871591353,2,"5",5,5,21
"728",34.4874871591353,3,"5",5,5,21
"729",34.4874871591353,4,"5",5,5,21
"730",34.4874871591353,5,"5",5,5,21
"731",36.1127482211451,1,"10",5,5,21
"732",36.1127482211451,2,"10",5,5,21
"733",36.1127482211451,3,"10",5,5,21
"734",36.1127482211451,4,"10",5,5,21
"735",36.1127482211451,5,"10",5,5,21
"736",20,1,"0.05",5,5,22
"737",21,2,"0.05",5,5,22
"738",20,3,"0.05",5,5,22
"739",21,4,"0.05",5,5,22
"740",21,5,"0.05",5,5,22
"741",11,1,"0.1",5,5,22
"742",21,2,"0.1",5,5,22
"743",20,3,"0.1",5,5,22
"744",21,4,"0.1",5,5,22
"745",21,5,"0.1",5,5,22
"746",12.2220431006643,1,"0.5",5,5,22
"747",22.2180175491295,2,"0.5",5,5,22
"748",20.2180175491295,3,"0.5",5,5,22
"749",22.2180175491295,4,"0.5",5,5,22
"750",22.2180175491295,5,"0.5",5,5,22
"751",17.9350446139541,1,"1",5,5,22
"752",26.4587759374137,2,"1",5,5,22
"753",26.4587759374137,3,"1",5,5,22
"754",26.4587759374137,4,"1",5,5,22
"755",26.4587759374137,5,"1",5,5,22
"756",28.2808152604897,1,"2",5,5,22
"757",29.4724597335997,2,"2",5,5,22
"758",29.4724597335997,3,"2",5,5,22
"759",29.4724597335997,4,"2",5,5,22
"760",29.4724597335997,5,"2",5,5,22
"761",33.7407736028545,1,"5",5,5,22
"762",33.7407736028545,2,"5",5,5,22
"763",33.7407736028545,3,"5",5,5,22
"764",33.7407736028545,4,"5",5,5,22
"765",33.7407736028545,5,"5",5,5,22
"766",34.6775962259567,1,"10",5,5,22
"767",34.6775962259567,2,"10",5,5,22
"768",34.6775962259567,3,"10",5,5,22
"769",34.6775962259567,4,"10",5,5,22
"770",34.6775962259567,5,"10",5,5,22
"771",25,1,"0.05",5,5,23
"772",77,2,"0.05",5,5,23
"773",77,3,"0.05",5,5,23
"774",77,4,"0.05",5,5,23
"775",77,5,"0.05",5,5,23
"776",25,1,"0.1",5,5,23
"777",77,2,"0.1",5,5,23
"778",77,3,"0.1",5,5,23
"779",77,4,"0.1",5,5,23
"780",77,5,"0.1",5,5,23
"781",34.4734698265629,1,"0.5",5,5,23
"782",77.00000001523,2,"0.5",5,5,23
"783",77.00000001523,3,"0.5",5,5,23
"784",77.00000001523,4,"0.5",5,5,23
"785",77.00000001523,5,"0.5",5,5,23
"786",67.4571461798843,1,"1",5,5,23
"787",77.0326532985632,2,"1",5,5,23
"788",77.0326532985632,3,"1",5,5,23
"789",77.0326532985632,4,"1",5,5,23
"790",77.0326532985632,5,"1",5,5,23
"791",86.7747831809217,1,"2",5,5,23
"792",86.7747831809217,2,"2",5,5,23
"793",86.7747831809217,3,"2",5,5,23
"794",86.7747831809217,4,"2",5,5,23
"795",86.7747831809217,5,"2",5,5,23
"796",93.6139071314729,1,"5",5,5,23
"797",93.6139071314729,2,"5",5,5,23
"798",93.6139071314729,3,"5",5,5,23
"799",93.6139071314729,4,"5",5,5,23
"800",93.6139071314729,5,"5",5,5,23
"801",94.6508735434878,1,"10",5,5,23
"802",94.6508735434878,2,"10",5,5,23
"803",94.6508735434878,3,"10",5,5,23
"804",94.6508735434878,4,"10",5,5,23
"805",94.6508735434878,5,"10",5,5,23
"806",49,1,"0.05",5,5,24
"807",63,2,"0.05",5,5,24
"808",63,3,"0.05",5,5,24
"809",63,4,"0.05",5,5,24
"810",63,5,"0.05",5,5,24
"811",49,1,"0.1",5,5,24
"812",63,2,"0.1",5,5,24
"813",63,3,"0.1",5,5,24
"814",63,4,"0.1",5,5,24
"815",63,5,"0.1",5,5,24
"816",51.3833820809153,1,"0.5",5,5,24
"817",63.2180175491295,2,"0.5",5,5,24
"818",63.2180175491295,3,"0.5",5,5,24
"819",63.2180175491295,4,"0.5",5,5,24
"820",63.2180175491295,5,"0.5",5,5,24
"821",62.2285730899422,1,"1",5,5,24
"822",67.4587759374137,2,"1",5,5,24
"823",68.0979598956895,3,"1",5,5,24
"824",68.0979598956895,4,"1",5,5,24
"825",68.0979598956895,5,"1",5,5,24
"826",71.8873915904609,1,"2",5,5,24
"827",72.2374535387689,2,"2",5,5,24
"828",72.2374535387689,3,"2",5,5,24
"829",72.2374535387689,4,"2",5,5,24
"830",72.2374535387689,5,"2",5,5,24
"831",75.0884233737207,1,"5",5,5,24
"832",75.3069535657364,2,"5",5,5,24
"833",75.3069535657364,3,"5",5,5,24
"834",75.3069535657364,4,"5",5,5,24
"835",75.3069535657364,5,"5",5,5,24
"836",76.5093593273321,1,"10",5,5,24
"837",76.5093593273321,2,"10",5,5,24
"838",76.5093593273321,3,"10",5,5,24
"839",76.5093593273321,4,"10",5,5,24
"840",76.5093593273321,5,"10",5,5,24
"841",13,1,"0.05",5,5,25
"842",23,2,"0.05",5,5,25
"843",23,3,"0.05",5,5,25
"844",23,4,"0.05",5,5,25
"845",23,5,"0.05",5,5,25
"846",13,1,"0.1",5,5,25
"847",23,2,"0.1",5,5,25
"848",23,3,"0.1",5,5,25
"849",23,4,"0.1",5,5,25
"850",23,5,"0.1",5,5,25
"851",12.6240233988394,1,"0.5",5,5,25
"852",23,2,"0.5",5,5,25
"853",23,3,"0.5",5,5,25
"854",23,4,"0.5",5,5,25
"855",23,5,"0.5",5,5,25
"856",17.7044905554021,1,"1",5,5,25
"857",23,2,"1",5,5,25
"858",23,3,"1",5,5,25
"859",23,4,"1",5,5,25
"860",23,5,"1",5,5,25
"861",25.8766374970447,1,"2",5,5,25
"862",26.1691715686142,2,"2",5,5,25
"863",26.1691715686142,3,"2",5,5,25
"864",26.1691715686142,4,"2",5,5,25
"865",26.1691715686142,5,"2",5,5,25
"866",29.2416781779211,1,"5",5,5,25
"867",29.2416781779211,2,"5",5,5,25
"868",29.2416781779211,3,"5",5,5,25
"869",29.2416781779211,4,"5",5,5,25
"870",29.2416781779211,5,"5",5,5,25
"871",29.8063792277308,1,"10",5,5,25
"872",29.8063792277308,2,"10",5,5,25
"873",29.8063792277308,3,"10",5,5,25
"874",29.8063792277308,4,"10",5,5,25
"875",29.8063792277308,5,"10",5,5,25
"876",81,1,"0.05",5,5,26
"877",81,2,"0.05",5,5,26
"878",81,3,"0.05",5,5,26
"879",81,4,"0.05",5,5,26
"880",81,5,"0.05",5,5,26
"881",81,1,"0.1",5,5,26
"882",81,2,"0.1",5,5,26
"883",81,3,"0.1",5,5,26
"884",81,4,"0.1",5,5,26
"885",81,5,"0.1",5,5,26
"886",81,1,"0.5",5,5,26
"887",81,2,"0.5",5,5,26
"888",81,3,"0.5",5,5,26
"889",81,4,"0.5",5,5,26
"890",81,5,"0.5",5,5,26
"891",81,1,"1",5,5,26
"892",81,2,"1",5,5,26
"893",81,3,"1",5,5,26
"894",81,4,"1",5,5,26
"895",81,5,"1",5,5,26
"896",82.2891220099677,1,"2",5,5,26
"897",82.2891220099677,2,"2",5,5,26
"898",82.2891220099677,3,"2",5,5,26
"899",82.2891220099677,4,"2",5,5,26
"900",82.2891220099677,5,"2",5,5,26
"901",85.9241413524392,1,"5",5,5,26
"902",86.1426715444549,2,"5",5,5,26
"903",86.1426715444549,3,"5",5,5,26
"904",86.1426715444549,4,"5",5,5,26
"905",86.1426715444549,5,"5",5,5,26
"906",87.4653641792824,1,"10",5,5,26
"907",87.4653641792824,2,"10",5,5,26
"908",87.4653641792824,3,"10",5,5,26
"909",87.4653641792824,4,"10",5,5,26
"910",87.4653641792824,5,"10",5,5,26
"911",74,1,"0.05",5,5,27
"912",88,2,"0.05",5,5,27
"913",88,3,"0.05",5,5,27
"914",88,4,"0.05",5,5,27
"915",88,5,"0.05",5,5,27
"916",74,1,"0.1",5,5,27
"917",88,2,"0.1",5,5,27
"918",88,3,"0.1",5,5,27
"919",88,4,"0.1",5,5,27
"920",88,5,"0.1",5,5,27
"921",75.3546946828777,1,"0.5",5,5,27
"922",89.8946939653126,2,"0.5",5,5,27
"923",89.8946939653126,3,"0.5",5,5,27
"924",89.8946939653126,4,"0.5",5,5,27
"925",89.8946939653126,5,"0.5",5,5,27
"926",73.163383563176,1,"1",5,5,27
"927",96.4914292359769,2,"1",5,5,27
"928",96.4914292359769,3,"1",5,5,27
"929",96.4914292359769,4,"1",5,5,27
"930",96.4914292359769,5,"1",5,5,27
"931",84.4310173267268,1,"2",5,5,27
"932",100.354956636184,2,"2",5,5,27
"933",100.354956636184,3,"2",5,5,27
"934",100.354956636184,4,"2",5,5,27
"935",100.354956636184,5,"2",5,5,27
"936",100.372222884682,1,"5",5,5,27
"937",104.029734992031,2,"5",5,5,27
"938",104.029734992031,3,"5",5,5,27
"939",104.029734992031,4,"5",5,5,27
"940",104.029734992031,5,"5",5,5,27
"941",104.502144044127,1,"10",5,5,27
"942",104.755611480441,2,"10",5,5,27
"943",104.755611480441,3,"10",5,5,27
"944",104.755611480441,4,"10",5,5,27
"945",104.755611480441,5,"10",5,5,27
"946",40,1,"0.05",5,5,28
"947",52,2,"0.05",5,5,28
"948",52,3,"0.05",5,5,28
"949",52,4,"0.05",5,5,28
"950",52,5,"0.05",5,5,28
"951",40,1,"0.1",5,5,28
"952",52,2,"0.1",5,5,28
"953",52,3,"0.1",5,5,28
"954",52,4,"0.1",5,5,28
"955",52,5,"0.1",5,5,28
"956",42.9773762312055,1,"0.5",5,5,28
"957",52.1353352832366,2,"0.5",5,5,28
"958",52.1353352832366,3,"0.5",5,5,28
"959",52.1353352832366,4,"0.5",5,5,28
"960",52.1353352832366,5,"0.5",5,5,28
"961",53.3436745136779,1,"1",5,5,28
"962",53.3436745136779,2,"1",5,5,28
"963",53.3436745136779,3,"1",5,5,28
"964",53.3436745136779,4,"1",5,5,28
"965",53.3436745136779,5,"1",5,5,28
"966",59.4149318568611,1,"2",5,5,28
"967",59.4149318568611,2,"2",5,5,28
"968",59.4149318568611,3,"2",5,5,28
"969",59.4149318568611,4,"2",5,5,28
"970",59.4149318568611,5,"2",5,5,28
"971",61.5643708127486,1,"5",5,5,28
"972",61.5643708127486,2,"5",5,5,28
"973",61.5643708127486,3,"5",5,5,28
"974",61.5643708127486,4,"5",5,5,28
"975",61.5643708127486,5,"5",5,5,28
"976",61.890274542239,1,"10",5,5,28
"977",61.890274542239,2,"10",5,5,28
"978",61.890274542239,3,"10",5,5,28
"979",61.890274542239,4,"10",5,5,28
"980",61.890274542239,5,"10",5,5,28
"981",9,1,"0.05",5,5,29
"982",24,2,"0.05",5,5,29
"983",30,3,"0.05",5,5,29
"984",30,4,"0.05",5,5,29
"985",30,5,"0.05",5,5,29
"986",10,1,"0.1",5,5,29
"987",24,2,"0.1",5,5,29
"988",30,3,"0.1",5,5,29
"989",30,4,"0.1",5,5,29
"990",30,5,"0.1",5,5,29
"991",10.9773764748852,1,"0.5",5,5,29
"992",24.3006998607124,2,"0.5",5,5,29
"993",30,3,"0.5",5,5,29
"994",30,4,"0.5",5,5,29
"995",30,5,"0.5",5,5,29
"996",21.5214184582898,1,"1",5,5,29
"997",32.3443482047295,2,"1",5,5,29
"998",32.3443482047295,3,"1",5,5,29
"999",32.3443482047295,4,"1",5,5,29
"1000",32.3443482047295,5,"1",5,5,29
"1001",32.6093713345947,1,"2",5,5,29
"1002",38.3888892589361,2,"2",5,5,29
"1003",38.3888892589361,3,"2",5,5,29
"1004",38.3888892589361,4,"2",5,5,29
"1005",38.3888892589361,5,"2",5,5,29
"1006",42.928694195329,1,"5",5,5,29
"1007",42.928694195329,2,"5",5,5,29
"1008",42.928694195329,3,"5",5,5,29
"1009",42.928694195329,4,"5",5,5,29
"1010",42.928694195329,5,"5",5,5,29
"1011",45.4789767782888,1,"10",5,5,29
"1012",45.4789767782888,2,"10",5,5,29
"1013",45.4789767782888,3,"10",5,5,29
"1014",45.4789767782888,4,"10",5,5,29
"1015",45.4789767782888,5,"10",5,5,29
"1016",42,1,"0.05",5,5,30
"1017",44,2,"0.05",5,5,30
"1018",46,3,"0.05",5,5,30
"1019",46,4,"0.05",5,5,30
"1020",46,5,"0.05",5,5,30
"1021",44,1,"0.1",5,5,30
"1022",45,2,"0.1",5,5,30
"1023",46,3,"0.1",5,5,30
"1024",46,4,"0.1",5,5,30
"1025",46,5,"0.1",5,5,30
"1026",41.8123471620476,1,"0.5",5,5,30
"1027",44.0003354626279,2,"0.5",5,5,30
"1028",46.0003354626279,3,"0.5",5,5,30
"1029",46.0003354626279,4,"0.5",5,5,30
"1030",46.0003354626279,5,"0.5",5,5,30
"1031",44.4060058497098,1,"1",5,5,30
"1032",45,2,"1",5,5,30
"1033",46.1353352832366,3,"1",5,5,30
"1034",46.1353352832366,4,"1",5,5,30
"1035",46.1353352832366,5,"1",5,5,30
"1036",46.4587759374137,1,"2",5,5,30
"1037",46.6065306597126,2,"2",5,5,30
"1038",46.9015120752202,3,"2",5,5,30
"1039",46.9015120752202,4,"2",5,5,30
"1040",46.9015120752202,5,"2",5,5,30
"1041",49.3080471174797,1,"5",5,5,30
"1042",49.3080471174797,2,"5",5,5,30
"1043",49.3080471174797,3,"5",5,5,30
"1044",49.3080471174797,4,"5",5,5,30
"1045",49.3080471174797,5,"5",5,5,30
"1046",49.8217880597608,1,"10",5,5,30
"1047",49.8217880597608,2,"10",5,5,30
"1048",49.8217880597608,3,"10",5,5,30
"1049",49.8217880597608,4,"10",5,5,30
"1050",49.8217880597608,5,"10",5,5,30
"1051",19,1,"0.05",5,5,31
"1052",48,2,"0.05",5,5,31
"1053",55,3,"0.05",5,5,31
"1054",55,4,"0.05",5,5,31
"1055",55,5,"0.05",5,5,31
"1056",19,1,"0.1",5,5,31
"1057",48,2,"0.1",5,5,31
"1058",55,3,"0.1",5,5,31
"1059",55,4,"0.1",5,5,31
"1060",55,5,"0.1",5,5,31
"1061",19,1,"0.5",5,5,31
"1062",48.2730188048685,2,"0.5",5,5,31
"1063",55,3,"0.5",5,5,31
"1064",55,4,"0.5",5,5,31
"1065",55,5,"0.5",5,5,31
"1066",23.7044905554021,1,"1",5,5,31
"1067",50.1604083020816,2,"1",5,5,31
"1068",55,3,"1",5,5,31
"1069",55,4,"1",5,5,31
"1070",55,5,"1",5,5,31
"1071",40.5727453653192,1,"2",5,5,31
"1072",54.3081371826033,2,"2",5,5,31
"1073",56.4749070775379,3,"2",5,5,31
"1074",56.4749070775379,4,"2",5,5,31
"1075",56.4749070775379,5,"2",5,5,31
"1076",59.3302754900222,1,"5",5,5,31
"1077",61.2495208687387,2,"5",5,5,31
"1078",61.2495208687387,3,"5",5,5,31
"1079",61.2495208687387,4,"5",5,5,31
"1080",61.2495208687387,5,"5",5,5,31
"1081",65.6689484778092,1,"10",5,5,31
"1082",65.6689484778092,2,"10",5,5,31
"1083",65.6689484778092,3,"10",5,5,31
"1084",65.6689484778092,4,"10",5,5,31
"1085",65.6689484778092,5,"10",5,5,31
"1086",15,1,"0.05",5,5,32
"1087",28,2,"0.05",5,5,32
"1088",28,3,"0.05",5,5,32
"1089",28,4,"0.05",5,5,32
"1090",28,5,"0.05",5,5,32
"1091",15,1,"0.1",5,5,32
"1092",28,2,"0.1",5,5,32
"1093",28,3,"0.1",5,5,32
"1094",28,4,"0.1",5,5,32
"1095",28,5,"0.1",5,5,32
"1096",21.8120116994197,1,"0.5",5,5,32
"1097",28.5413411329464,2,"0.5",5,5,32
"1098",28.5413411329464,3,"0.5",5,5,32
"1099",28.5413411329464,4,"0.5",5,5,32
"1100",28.5413411329464,5,"0.5",5,5,32
"1101",20.52408253454,1,"1",5,5,32
"1102",30.4261226388505,2,"1",5,5,32
"1103",30.4261226388505,3,"1",5,5,32
"1104",30.4261226388505,4,"1",5,5,32
"1105",30.4261226388505,5,"1",5,5,32
"1106",31.3143899190871,1,"2",5,5,32
"1107",32.724427088072,2,"2",5,5,32
"1108",32.724427088072,3,"2",5,5,32
"1109",32.724427088072,4,"2",5,5,32
"1110",32.724427088072,5,"2",5,5,32
"1111",40.9955239048643,1,"5",5,5,32
"1112",41.2851180758074,2,"5",5,5,32
"1113",41.2851180758074,3,"5",5,5,32
"1114",41.2851180758074,4,"5",5,5,32
"1115",41.2851180758074,5,"5",5,5,32
"1116",43.9967418117221,1,"10",5,5,32
"1117",43.9967418117221,2,"10",5,5,32
"1118",43.9967418117221,3,"10",5,5,32
"1119",43.9967418117221,4,"10",5,5,32
"1120",43.9967418117221,5,"10",5,5,32
"1121",14,1,"0.05",5,5,33
"1122",36,2,"0.05",5,5,33
"1123",38,3,"0.05",5,5,33
"1124",38,4,"0.05",5,5,33
"1125",38,5,"0.05",5,5,33
"1126",14,1,"0.1",5,5,33
"1127",36,2,"0.1",5,5,33
"1128",38,3,"0.1",5,5,33
"1129",38,4,"0.1",5,5,33
"1130",38,5,"0.1",5,5,33
"1131",12.436035098259,1,"0.5",5,5,33
"1132",36.4060058497098,2,"0.5",5,5,33
"1133",38,3,"0.5",5,5,33
"1134",38,4,"0.5",5,5,33
"1135",38,5,"0.5",5,5,33
"1136",28.0481650690801,1,"1",5,5,33
"1137",37.8195919791379,2,"1",5,5,33
"1138",38,3,"1",5,5,33
"1139",38,4,"1",5,5,33
"1140",38,5,"1",5,5,33
"1141",38.5348822982146,1,"2",5,5,33
"1142",39.1799256620303,2,"2",5,5,33
"1143",39.1799256620303,3,"2",5,5,33
"1144",39.1799256620303,4,"2",5,5,33
"1145",39.1799256620303,5,"2",5,5,33
"1146",43.4833046227928,1,"5",5,5,33
"1147",43.4833046227928,2,"5",5,5,33
"1148",43.4833046227928,3,"5",5,5,33
"1149",43.4833046227928,4,"5",5,5,33
"1150",43.4833046227928,5,"5",5,5,33
"1151",44.6054241809094,1,"10",5,5,33
"1152",44.6054241809094,2,"10",5,5,33
"1153",44.6054241809094,3,"10",5,5,33
"1154",44.6054241809094,4,"10",5,5,33
"1155",44.6054241809094,5,"10",5,5,33
"1156",9,1,"0.05",5,5,34
"1157",44,2,"0.05",5,5,34
"1158",44,3,"0.05",5,5,34
"1159",44,4,"0.05",5,5,34
"1160",44,5,"0.05",5,5,34
"1161",9,1,"0.1",5,5,34
"1162",44,2,"0.1",5,5,34
"1163",44,3,"0.1",5,5,34
"1164",44,4,"0.1",5,5,34
"1165",44,5,"0.1",5,5,34
"1166",10.4890235782306,1,"0.5",5,5,34
"1167",44,2,"0.5",5,5,34
"1168",44.2706705664732,3,"0.5",5,5,34
"1169",44.2706705664732,4,"0.5",5,5,34
"1170",44.2706705664732,5,"0.5",5,5,34
"1171",25.8848985762642,1,"1",5,5,34
"1172",44,2,"1",5,5,34
"1173",45.2130613194253,3,"1",5,5,34
"1174",45.2130613194253,4,"1",5,5,34
"1175",45.2130613194253,5,"1",5,5,34
"1176",29.5331759459059,1,"2",5,5,34
"1177",45.7649938051692,2,"2",5,5,34
"1178",49.5105714491803,3,"2",5,5,34
"1179",49.5105714491803,4,"2",5,5,34
"1180",49.5105714491803,5,"2",5,5,34
"1181",50.6255093284015,1,"5",5,5,34
"1182",52.8441867951311,2,"5",5,5,34
"1183",53.8186556199636,3,"5",5,5,34
"1184",53.8186556199636,4,"5",5,5,34
"1185",53.8186556199636,5,"5",5,5,34
"1186",55.5270816481641,1,"10",5,5,34
"1187",55.5270816481641,2,"10",5,5,34
"1188",55.5270816481641,3,"10",5,5,34
"1189",55.5270816481641,4,"10",5,5,34
"1190",55.5270816481641,5,"10",5,5,34
"1191",33,1,"0.05",5,5,35
"1192",38,2,"0.05",5,5,35
"1193",42,3,"0.05",5,5,35
"1194",42,4,"0.05",5,5,35
"1195",42,5,"0.05",5,5,35
"1196",33,1,"0.1",5,5,35
"1197",38,2,"0.1",5,5,35
"1198",42,3,"0.1",5,5,35
"1199",42,4,"0.1",5,5,35
"1200",42,5,"0.1",5,5,35
"1201",33.8130180873034,1,"0.5",5,5,35
"1202",38.5413411329464,2,"0.5",5,5,35
"1203",42.0000000913799,3,"0.5",5,5,35
"1204",42.0000000913799,4,"0.5",5,5,35
"1205",42.0000000913799,5,"0.5",5,5,35
"1206",37.0451898079856,1,"1",5,5,35
"1207",43.0653065971263,2,"1",5,5,35
"1208",44.7058379375053,3,"1",5,5,35
"1209",44.7058379375053,4,"1",5,5,35
"1210",44.7058379375053,5,"1",5,5,35
"1211",48.3628466610112,1,"2",5,5,35
"1212",48.3628466610112,2,"2",5,5,35
"1213",48.3628466610112,3,"2",5,5,35
"1214",48.3628466610112,4,"2",5,5,35
"1215",48.3628466610112,5,"2",5,5,35
"1216",53.5759920812163,1,"5",5,5,35
"1217",53.5759920812163,2,"5",5,5,35
"1218",53.5759920812163,3,"5",5,5,35
"1219",53.5759920812163,4,"5",5,5,35
"1220",53.5759920812163,5,"5",5,5,35
"1221",54.6262594332376,1,"10",5,5,35
"1222",54.6262594332376,2,"10",5,5,35
"1223",54.6262594332376,3,"10",5,5,35
"1224",54.6262594332376,4,"10",5,5,35
"1225",54.6262594332376,5,"10",5,5,35
"1226",34,1,"0.05",5,5,36
"1227",53,2,"0.05",5,5,36
"1228",56,3,"0.05",5,5,36
"1229",56,4,"0.05",5,5,36
"1230",56,5,"0.05",5,5,36
"1231",18,1,"0.1",5,5,36
"1232",53,2,"0.1",5,5,36
"1233",56,3,"0.1",5,5,36
"1234",56,4,"0.1",5,5,36
"1235",56,5,"0.1",5,5,36
"1236",21.5187173793819,1,"0.5",5,5,36
"1237",54.2180175491295,2,"0.5",5,5,36
"1238",56,3,"0.5",5,5,36
"1239",56,4,"0.5",5,5,36
"1240",56,5,"0.5",5,5,36
"1241",47.2894769130898,1,"1",5,5,36
"1242",58.4587759374137,2,"1",5,5,36
"1243",58.4587759374137,3,"1",5,5,36
"1244",58.4587759374137,4,"1",5,5,36
"1245",58.4587759374137,5,"1",5,5,36
"1246",53.5703670853468,1,"2",5,5,36
"1247",60.9424721232614,2,"2",5,5,36
"1248",60.9424721232614,3,"2",5,5,36
"1249",60.9424721232614,4,"2",5,5,36
"1250",60.9424721232614,5,"2",5,5,36
"1251",60.5155710195186,1,"5",5,5,36
"1252",61.8217880597608,2,"5",5,5,36
"1253",61.8217880597608,3,"5",5,5,36
"1254",61.8217880597608,4,"5",5,5,36
"1255",61.8217880597608,5,"5",5,5,36
"1256",62.3390770583975,1,"10",5,5,36
"1257",62.3390770583975,2,"10",5,5,36
"1258",62.3390770583975,3,"10",5,5,36
"1259",62.3390770583975,4,"10",5,5,36
"1260",62.3390770583975,5,"10",5,5,36
"1261",15,1,"0.05",5,5,37
"1262",22,2,"0.05",5,5,37
"1263",22,3,"0.05",5,5,37
"1264",22,4,"0.05",5,5,37
"1265",22,5,"0.05",5,5,37
"1266",15,1,"0.1",5,5,37
"1267",22,2,"0.1",5,5,37
"1268",22,3,"0.1",5,5,37
"1269",22,4,"0.1",5,5,37
"1270",22,5,"0.1",5,5,37
"1271",15.1353353898465,1,"0.5",5,5,37
"1272",22.6766764161831,2,"0.5",5,5,37
"1273",22.1353352832366,3,"0.5",5,5,37
"1274",22.6766764161831,4,"0.5",5,5,37
"1275",22.6766764161831,5,"0.5",5,5,37
"1276",25.0326532985632,1,"1",5,5,37
"1277",25.0326532985632,2,"1",5,5,37
"1278",25.0326532985632,3,"1",5,5,37
"1279",25.0326532985632,4,"1",5,5,37
"1280",25.0326532985632,5,"1",5,5,37
"1281",26.5270579075684,1,"2",5,5,37
"1282",26.5270579075684,2,"2",5,5,37
"1283",26.5270579075684,3,"2",5,5,37
"1284",26.5270579075684,4,"2",5,5,37
"1285",26.5270579075684,5,"2",5,5,37
"1286",28.5515344455342,1,"5",5,5,37
"1287",28.5515344455342,2,"5",5,5,37
"1288",28.5515344455342,3,"5",5,5,37
"1289",28.5515344455342,4,"5",5,5,37
"1290",28.5515344455342,5,"5",5,5,37
"1291",28.8857332910398,1,"10",5,5,37
"1292",28.8857332910398,2,"10",5,5,37
"1293",28.8857332910398,3,"10",5,5,37
"1294",28.8857332910398,4,"10",5,5,37
"1295",28.8857332910398,5,"10",5,5,37
"1296",115,1,"0.05",5,5,38
"1297",115,2,"0.05",5,5,38
"1298",115,3,"0.05",5,5,38
"1299",115,4,"0.05",5,5,38
"1300",115,5,"0.05",5,5,38
"1301",73,1,"0.1",5,5,38
"1302",115,2,"0.1",5,5,38
"1303",115,3,"0.1",5,5,38
"1304",115,4,"0.1",5,5,38
"1305",115,5,"0.1",5,5,38
"1306",73.0003354626279,1,"0.5",5,5,38
"1307",115,2,"0.5",5,5,38
"1308",115,3,"0.5",5,5,38
"1309",115,4,"0.5",5,5,38
"1310",115,5,"0.5",5,5,38
"1311",93.3833820809153,1,"1",5,5,38
"1312",115.001341850512,2,"1",5,5,38
"1313",115.001341850512,3,"1",5,5,38
"1314",115.001341850512,4,"1",5,5,38
"1315",115.001341850512,5,"1",5,5,38
"1316",114.819591979138,1,"2",5,5,38
"1317",115.541341132946,2,"2",5,5,38
"1318",115.541341132946,3,"2",5,5,38
"1319",115.541341132946,4,"2",5,5,38
"1320",115.541341132946,5,"2",5,5,38
"1321",117.904596148295,1,"5",5,5,38
"1322",117.904596148295,2,"5",5,5,38
"1323",117.904596148295,3,"5",5,5,38
"1324",117.904596148295,4,"5",5,5,38
"1325",117.904596148295,5,"5",5,5,38
"1326",118.692465385547,1,"10",5,5,38
"1327",118.692465385547,2,"10",5,5,38
"1328",118.692465385547,3,"10",5,5,38
"1329",118.692465385547,4,"10",5,5,38
"1330",118.692465385547,5,"10",5,5,38
"1331",46,1,"0.05",5,5,39
"1332",87,2,"0.05",5,5,39
"1333",87,3,"0.05",5,5,39
"1334",87,4,"0.05",5,5,39
"1335",87,5,"0.05",5,5,39
"1336",46,1,"0.1",5,5,39
"1337",87,2,"0.1",5,5,39
"1338",87,3,"0.1",5,5,39
"1339",87,4,"0.1",5,5,39
"1340",87,5,"0.1",5,5,39
