"","pay","algorithm","sdev","n","s","rep"
"93",81.2200431230077,3,"2",5,5,3
"94",81.2200431230077,4,"2",5,5,3
"95",81.2200431230077,5,"2",5,5,3
"96",87.3282249977077,1,"5",5,5,3
"97",87.3282249977077,2,"5",5,5,3
"98",87.3282249977077,3,"5",5,5,3
"99",87.3282249977077,4,"5",5,5,3
"100",87.3282249977077,5,"5",5,5,3
"101",88.9152468118411,1,"10",5,5,3
"102",88.9152468118411,2,"10",5,5,3
"103",88.9152468118411,3,"10",5,5,3
"104",88.9152468118411,4,"10",5,5,3
"105",88.9152468118411,5,"10",5,5,3
"106",87,1,"0.05",5,5,4
"107",87,2,"0.05",5,5,4
"108",87,3,"0.05",5,5,4
"109",87,4,"0.05",5,5,4
"110",87,5,"0.05",5,5,4
"111",87,1,"0.1",5,5,4
"112",87,2,"0.1",5,5,4
"113",87,3,"0.1",5,5,4
"114",87,4,"0.1",5,5,4
"115",87,5,"0.1",5,5,4
"116",87.0676676416183,1,"0.5",5,5,4
"117",87.0676676416183,2,"0.5",5,5,4
"118",87.0676676416183,3,"0.5",5,5,4
"119",87.0676676416183,4,"0.5",5,5,4
"120",87.0676676416183,5,"0.5",5,5,4
"121",89.6391839582758,1,"1",5,5,4
"122",89.6391839582758,2,"1",5,5,4
"123",89.6391839582758,3,"1",5,5,4
"124",89.6391839582758,4,"1",5,5,4
"125",89.6391839582758,5,"1",5,5,4
"126",91.9492911862251,1,"2",5,5,4
"127",91.9492911862251,2,"2",5,5,4
"128",91.9492911862251,3,"2",5,5,4
"129",91.9492911862251,4,"2",5,5,4
"130",91.9492911862251,5,"2",5,5,4
"131",93.2175240692672,1,"5",5,5,4
"132",93.2175240692672,2,"5",5,5,4
"133",93.2175240692672,3,"5",5,5,4
"134",93.2175240692672,4,"5",5,5,4
"135",93.2175240692672,5,"5",5,5,4
"136",93.4279784613659,1,"10",5,5,4
"137",93.4279784613659,2,"10",5,5,4
"138",93.4279784613659,3,"10",5,5,4
"139",93.4279784613659,4,"10",5,5,4
"140",93.4279784613659,5,"10",5,5,4
"141",100.5,1,"0.05",5,5,5
"142",102,2,"0.05",5,5,5
"143",102,3,"0.05",5,5,5
"144",102,4,"0.05",5,5,5
"145",102,5,"0.05",5,5,5
"146",100.5,1,"0.1",5,5,5
"147",102,2,"0.1",5,5,5
"148",102,3,"0.1",5,5,5
"149",102,4,"0.1",5,5,5
"150",102,5,"0.1",5,5,5
"151",101.921020473984,1,"0.5",5,5,5
"152",105.248046797679,2,"0.5",5,5,5
"153",105.248046797679,3,"0.5",5,5,5
"154",105.248046797679,4,"0.5",5,5,5
"155",105.248046797679,5,"0.5",5,5,5
"156",116.556735833103,1,"1",5,5,5
"157",116.556735833103,2,"1",5,5,5
"158",116.556735833103,3,"1",5,5,5
"159",116.556735833103,4,"1",5,5,5
"160",116.556735833103,5,"1",5,5,5
"161",123.17992566203,1,"2",5,5,5
"162",123.17992566203,2,"2",5,5,5
"163",123.17992566203,3,"2",5,5,5
"164",123.17992566203,4,"2",5,5,5
"165",123.17992566203,5,"2",5,5,5
"166",125.563722489195,1,"5",5,5,5
"167",125.563722489195,2,"5",5,5,5
"168",125.563722489195,3,"5",5,5,5
"169",125.563722489195,4,"5",5,5,5
"170",125.563722489195,5,"5",5,5,5
"171",126.632782916959,1,"10",5,5,5
"172",126.632782916959,2,"10",5,5,5
"173",126.632782916959,3,"10",5,5,5
"174",126.632782916959,4,"10",5,5,5
"175",126.632782916959,5,"10",5,5,5
"176",40,1,"0.05",5,5,6
"177",40,2,"0.05",5,5,6
"178",40,3,"0.05",5,5,6
"179",40,4,"0.05",5,5,6
"180",40,5,"0.05",5,5,6
"181",40,1,"0.1",5,5,6
"182",40,2,"0.1",5,5,6
"183",40,3,"0.1",5,5,6
"184",40,4,"0.1",5,5,6
"185",40,5,"0.1",5,5,6
"186",41.556355757221,1,"0.5",5,5,6
"187",41.556355757221,2,"0.5",5,5,6
"188",41.556355757221,3,"0.5",5,5,6
"189",41.556355757221,4,"0.5",5,5,6
"190",41.556355757221,5,"0.5",5,5,6
"191",46.9751025866953,1,"1",5,5,6
"192",46.9751025866953,2,"1",5,5,6
"193",46.9751025866953,3,"1",5,5,6
"194",46.9751025866953,4,"1",5,5,6
"195",46.9751025866953,5,"1",5,5,6
"196",51.1199504413535,1,"2",5,5,6
"197",51.5748370185734,2,"2",5,5,6
"198",51.5748370185734,3,"2",5,5,6
"199",51.5748370185734,4,"2",5,5,6
"200",51.5748370185734,5,"2",5,5,6
"201",53.9647501285742,1,"5",5,5,6
"202",53.9647501285742,2,"5",5,5,6
"203",53.9647501285742,3,"5",5,5,6
"204",53.9647501285742,4,"5",5,5,6
"205",53.9647501285742,5,"5",5,5,6
"206",54.3634382039429,1,"10",5,5,6
"207",54.3634382039429,2,"10",5,5,6
"208",54.3634382039429,3,"10",5,5,6
"209",54.3634382039429,4,"10",5,5,6
"210",54.3634382039429,5,"10",5,5,6
"211",85,1,"0.05",5,5,7
"212",85.5,2,"0.05",5,5,7
"213",85.5,3,"0.05",5,5,7
"214",85.5,4,"0.05",5,5,7
"215",85.5,5,"0.05",5,5,7
"216",85,1,"0.1",5,5,7
"217",85.5,2,"0.1",5,5,7
"218",85.5,3,"0.1",5,5,7
"219",85.5,4,"0.1",5,5,7
"220",85.5,5,"0.1",5,5,7
"221",85.000000007615,1,"0.5",5,5,7
"222",85.5,2,"0.5",5,5,7
"223",85.5,3,"0.5",5,5,7
"224",85.5,4,"0.5",5,5,7
"225",85.5,5,"0.5",5,5,7
"226",85.0676676416183,1,"1",5,5,7
"227",85.5,2,"1",5,5,7
"228",85.5,3,"1",5,5,7
"229",85.5,4,"1",5,5,7
"230",85.5,5,"1",5,5,7
"231",86.9244394431789,1,"2",5,5,7
"232",87.1211741133226,2,"2",5,5,7
"233",87.1211741133226,3,"2",5,5,7
"234",87.1211741133226,4,"2",5,5,7
"235",87.1211741133226,5,"2",5,5,7
"236",89.5148674960155,1,"5",5,5,7
"237",89.5148674960155,2,"5",5,5,7
"238",89.5148674960155,3,"5",5,5,7
"239",89.5148674960155,4,"5",5,5,7
"240",89.5148674960155,5,"5",5,5,7
"241",89.8679050768741,1,"10",5,5,7
"242",89.8778057402207,2,"10",5,5,7
"243",89.8778057402207,3,"10",5,5,7
"244",89.8778057402207,4,"10",5,5,7
"245",89.8778057402207,5,"10",5,5,7
"246",216,1,"0.05",5,5,8
"247",216,2,"0.05",5,5,8
"248",216,3,"0.05",5,5,8
"249",216,4,"0.05",5,5,8
"250",216,5,"0.05",5,5,8
"251",216,1,"0.1",5,5,8
"252",216,2,"0.1",5,5,8
"253",216,3,"0.1",5,5,8
"254",216,4,"0.1",5,5,8
"255",216,5,"0.1",5,5,8
"256",216,1,"0.5",5,5,8
"257",216,2,"0.5",5,5,8
"258",216,3,"0.5",5,5,8
"259",216,4,"0.5",5,5,8
"260",216,5,"0.5",5,5,8
"261",216,1,"1",5,5,8
"262",216,2,"1",5,5,8
"263",216,3,"1",5,5,8
"264",216,4,"1",5,5,8
"265",216,5,"1",5,5,8
"266",216,1,"2",5,5,8
"267",222.362836357542,2,"2",5,5,8
"268",222.362836357542,3,"2",5,5,8
"269",222.362836357542,4,"2",5,5,8
"270",222.362836357542,5,"2",5,5,8
"271",240.848331528876,1,"5",5,5,8
"272",240.848331528876,2,"5",5,5,8
"273",240.848331528876,3,"5",5,5,8
"274",240.848331528876,4,"5",5,5,8
"275",240.848331528876,5,"5",5,5,8
"276",248.586582181576,1,"10",5,5,8
"277",248.586582181576,2,"10",5,5,8
"278",248.586582181576,3,"10",5,5,8
"279",248.586582181576,4,"10",5,5,8
"280",248.586582181576,5,"10",5,5,8
"281",27.5,1,"0.05",5,5,9
"282",27.5,2,"0.05",5,5,9
"283",27.5,3,"0.05",5,5,9
"284",27.5,4,"0.05",5,5,9
"285",27.5,5,"0.05",5,5,9
"286",27.5,1,"0.1",5,5,9
"287",27.5,2,"0.1",5,5,9
"288",27.5,3,"0.1",5,5,9
"289",27.5,4,"0.1",5,5,9
"290",27.5,5,"0.1",5,5,9
"291",27.7706705664732,1,"0.5",5,5,9
"292",27.7706705664732,2,"0.5",5,5,9
"293",27.7706705664732,3,"0.5",5,5,9
"294",27.7706705664732,4,"0.5",5,5,9
"295",27.7706705664732,5,"0.5",5,5,9
"296",28.7130613194253,1,"1",5,5,9
"297",28.7130613194253,2,"1",5,5,9
"298",28.7130613194253,3,"1",5,5,9
"299",28.7130613194253,4,"1",5,5,9
"300",28.7130613194253,5,"1",5,5,9
"301",30.0481284865829,1,"2",5,5,9
"302",30.0481284865829,2,"2",5,5,9
"303",30.0481284865829,3,"2",5,5,9
"304",30.0481284865829,4,"2",5,5,9
"305",30.0481284865829,5,"2",5,5,9
"306",31.9585299620959,1,"5",5,5,9
"307",31.9585299620959,2,"5",5,5,9
"308",31.9585299620959,3,"5",5,5,9
"309",31.9585299620959,4,"5",5,5,9
"310",31.9585299620959,5,"5",5,5,9
"311",32.3575041261258,1,"10",5,5,9
"312",32.3575041261258,2,"10",5,5,9
"313",32.3575041261258,3,"10",5,5,9
"314",32.3575041261258,4,"10",5,5,9
"315",32.3575041261258,5,"10",5,5,9
"316",155.5,1,"0.05",5,5,10
"317",155.5,2,"0.05",5,5,10
"318",155.5,3,"0.05",5,5,10
"319",155.5,4,"0.05",5,5,10
"320",155.5,5,"0.05",5,5,10
"321",155.5,1,"0.1",5,5,10
"322",155.5,2,"0.1",5,5,10
"323",155.5,3,"0.1",5,5,10
"324",155.5,4,"0.1",5,5,10
"325",155.5,5,"0.1",5,5,10
"326",155.500000175145,1,"0.5",5,5,10
"327",155.500000175145,2,"0.5",5,5,10
"328",155.500000175145,3,"0.5",5,5,10
"329",155.500000175145,4,"0.5",5,5,10
"330",155.500000175145,5,"0.5",5,5,10
"331",155.840814779615,1,"1",5,5,10
"332",155.840814779615,2,"1",5,5,10
"333",155.840814779615,3,"1",5,5,10
"334",155.840814779615,4,"1",5,5,10
"335",155.840814779615,5,"1",5,5,10
"336",159.99849717979,1,"2",5,5,10
"337",159.99849717979,2,"2",5,5,10
"338",159.99849717979,3,"2",5,5,10
"339",159.99849717979,4,"2",5,5,10
"340",159.99849717979,5,"2",5,5,10
"341",176.508039298278,1,"5",5,5,10
"342",176.508039298278,2,"5",5,5,10
"343",176.508039298278,3,"5",5,5,10
"344",176.508039298278,4,"5",5,5,10
"345",176.508039298278,5,"5",5,5,10
"346",180.198613422116,1,"10",5,5,10
"347",180.198613422116,2,"10",5,5,10
"348",180.198613422116,3,"10",5,5,10
"349",180.198613422116,4,"10",5,5,10
"350",180.198613422116,5,"10",5,5,10
"351",65,1,"0.05",5,5,11
"352",65,2,"0.05",5,5,11
"353",65,3,"0.05",5,5,11
"354",65,4,"0.05",5,5,11
"355",65,5,"0.05",5,5,11
"356",65,1,"0.1",5,5,11
"357",65,2,"0.1",5,5,11
"358",65,3,"0.1",5,5,11
"359",65,4,"0.1",5,5,11
"360",65,5,"0.1",5,5,11
"361",65.0008389230944,1,"0.5",5,5,11
"362",65.0008389230944,2,"0.5",5,5,11
"363",65.0008389230944,3,"0.5",5,5,11
"364",65.0008389230944,4,"0.5",5,5,11
"365",65.0008389230944,5,"0.5",5,5,11
"366",65.5327456475108,1,"1",5,5,11
"367",65.5327456475108,2,"1",5,5,11
"368",65.5327456475108,3,"1",5,5,11
"369",65.5327456475108,4,"1",5,5,11
"370",65.5327456475108,5,"1",5,5,11
"371",72.7949645669195,1,"2",5,5,11
"372",72.7949645669195,2,"2",5,5,11
"373",72.7949645669195,3,"2",5,5,11
"374",72.7949645669195,4,"2",5,5,11
"375",72.7949645669195,5,"2",5,5,11
"376",86.607181256954,1,"5",5,5,11
"377",86.607181256954,2,"5",5,5,11
"378",86.607181256954,3,"5",5,5,11
"379",86.607181256954,4,"5",5,5,11
"380",86.607181256954,5,"5",5,5,11
"381",89.8284324700109,1,"10",5,5,11
"382",89.8284324700109,2,"10",5,5,11
"383",89.8284324700109,3,"10",5,5,11
"384",89.8284324700109,4,"10",5,5,11
"385",89.8284324700109,5,"10",5,5,11
"386",39,1,"0.05",5,5,12
"387",39,2,"0.05",5,5,12
"388",39,3,"0.05",5,5,12
"389",39,4,"0.05",5,5,12
"390",39,5,"0.05",5,5,12
"391",39,1,"0.1",5,5,12
"392",39,2,"0.1",5,5,12
"393",39,3,"0.1",5,5,12
"394",39,4,"0.1",5,5,12
"395",39,5,"0.1",5,5,12
"396",39,1,"0.5",5,5,12
"397",39,2,"0.5",5,5,12
"398",39,3,"0.5",5,5,12
"399",39,4,"0.5",5,5,12
"400",39,5,"0.5",5,5,12
"401",39.0003354626279,1,"1",5,5,12
"402",39.0003354626279,2,"1",5,5,12
"403",39.0003354626279,3,"1",5,5,12
"404",39.0003354626279,4,"1",5,5,12
"405",39.0003354626279,5,"1",5,5,12
"406",41.8898207675621,1,"2",5,5,12
"407",41.8898207675621,2,"2",5,5,12
"408",41.8898207675621,3,"2",5,5,12
"409",41.8898207675621,4,"2",5,5,12
"410",41.8898207675621,5,"2",5,5,12
"411",47.2600246618181,1,"5",5,5,12
"412",47.2600246618181,2,"5",5,5,12
"413",47.2600246618181,3,"5",5,5,12
"414",47.2600246618181,4,"5",5,5,12
"415",47.2600246618181,5,"5",5,5,12
"416",48.5336934800551,1,"10",5,5,12
"417",48.5336934800551,2,"10",5,5,12
"418",48.5336934800551,3,"10",5,5,12
"419",48.5336934800551,4,"10",5,5,12
"420",48.5336934800551,5,"10",5,5,12
"421",52.5,1,"0.05",5,5,13
"422",52.5,2,"0.05",5,5,13
"423",52.5,3,"0.05",5,5,13
"424",52.5,4,"0.05",5,5,13
"425",52.5,5,"0.05",5,5,13
"426",52.5,1,"0.1",5,5,13
"427",52.5,2,"0.1",5,5,13
"428",52.5,3,"0.1",5,5,13
"429",52.5,4,"0.1",5,5,13
"430",52.5,5,"0.1",5,5,13
"431",52.9736734913281,1,"0.5",5,5,13
"432",52.9736734913281,2,"0.5",5,5,13
"433",52.9736734913281,3,"0.5",5,5,13
"434",52.9736734913281,4,"0.5",5,5,13
"435",52.9736734913281,5,"0.5",5,5,13
"436",55.4751025866953,1,"1",5,5,13
"437",55.4751025866953,2,"1",5,5,13
"438",55.4751025866953,3,"1",5,5,13
"439",55.4751025866953,4,"1",5,5,13
"440",55.4751025866953,5,"1",5,5,13
"441",58.6976943275676,1,"2",5,5,13
"442",58.6976943275676,2,"2",5,5,13
"443",58.6976943275676,3,"2",5,5,13
"444",58.6976943275676,4,"2",5,5,13
"445",58.6976943275676,5,"2",5,5,13
"446",62.1956573409275,1,"5",5,5,13
"447",62.1956573409275,2,"5",5,5,13
"448",62.1956573409275,3,"5",5,5,13
"449",62.1956573409275,4,"5",5,5,13
"450",62.1956573409275,5,"5",5,5,13
"451",62.7941335605165,1,"10",5,5,13
"452",62.7941335605165,2,"10",5,5,13
"453",62.7941335605165,3,"10",5,5,13
"454",62.7941335605165,4,"10",5,5,13
"455",62.7941335605165,5,"10",5,5,13
"456",65.5,1,"0.05",5,5,14
"457",65.5,2,"0.05",5,5,14
"458",65.5,3,"0.05",5,5,14
"459",65.5,4,"0.05",5,5,14
"460",65.5,5,"0.05",5,5,14
"461",65.5,1,"0.1",5,5,14
"462",65.5,2,"0.1",5,5,14
"463",65.5,3,"0.1",5,5,14
"464",65.5,4,"0.1",5,5,14
"465",65.5,5,"0.1",5,5,14
"466",65.7030029248549,1,"0.5",5,5,14
"467",65.7030029248549,2,"0.5",5,5,14
"468",65.7030029248549,3,"0.5",5,5,14
"469",65.7030029248549,4,"0.5",5,5,14
"470",65.7030029248549,5,"0.5",5,5,14
"471",66.4097959895689,1,"1",5,5,14
"472",66.4097959895689,2,"1",5,5,14
"473",66.4097959895689,3,"1",5,5,14
"474",66.4097959895689,4,"1",5,5,14
"475",66.4097959895689,5,"1",5,5,14
"476",66.8237453538769,1,"2",5,5,14
"477",66.8237453538769,2,"2",5,5,14
"478",66.8237453538769,3,"2",5,5,14
"479",66.8237453538769,4,"2",5,5,14
"480",66.8237453538769,5,"2",5,5,14
"481",68.79412956706,1,"5",5,5,14
"482",68.79412956706,2,"5",5,5,14
"483",68.79412956706,3,"5",5,5,14
"484",68.79412956706,4,"5",5,5,14
"485",68.79412956706,5,"5",5,5,14
"486",69.679294121068,1,"10",5,5,14
"487",69.679294121068,2,"10",5,5,14
"488",69.679294121068,3,"10",5,5,14
"489",69.679294121068,4,"10",5,5,14
"490",69.679294121068,5,"10",5,5,14
"491",57,1,"0.05",5,5,15
"492",57,2,"0.05",5,5,15
"493",57,3,"0.05",5,5,15
"494",57,4,"0.05",5,5,15
"495",57,5,"0.05",5,5,15
"496",57,1,"0.1",5,5,15
"497",57,2,"0.1",5,5,15
"498",57,3,"0.1",5,5,15
"499",57,4,"0.1",5,5,15
"500",57,5,"0.1",5,5,15
"501",58.4237041750077,1,"0.5",5,5,15
"502",58.4237041750077,2,"0.5",5,5,15
"503",58.4237041750077,3,"0.5",5,5,15
"504",58.4237041750077,4,"0.5",5,5,15
"505",58.4237041750077,5,"0.5",5,5,15
"506",64.4529315060151,1,"1",5,5,15
"507",64.4529315060151,2,"1",5,5,15
"508",64.4529315060151,3,"1",5,5,15
"509",64.4529315060151,4,"1",5,5,15
"510",64.4529315060151,5,"1",5,5,15
"511",71.7951391710224,1,"2",5,5,15
"512",71.7951391710224,2,"2",5,5,15
"513",71.7951391710224,3,"2",5,5,15
"514",71.7951391710224,4,"2",5,5,15
"515",71.7951391710224,5,"2",5,5,15
"516",78.3077620261825,1,"5",5,5,15
"517",78.3077620261825,2,"5",5,5,15
"518",78.3077620261825,3,"5",5,5,15
"519",78.3077620261825,4,"5",5,5,15
"520",78.3077620261825,5,"5",5,5,15
"521",79.9048021499104,1,"10",5,5,15
"522",79.9048021499104,2,"10",5,5,15
"523",79.9048021499104,3,"10",5,5,15
"524",79.9048021499104,4,"10",5,5,15
"525",79.9048021499104,5,"10",5,5,15
"526",28.5,1,"0.05",5,5,16
"527",28.5,2,"0.05",5,5,16
"528",28.5,3,"0.05",5,5,16
"529",28.5,4,"0.05",5,5,16
"530",28.5,5,"0.05",5,5,16
"531",28.5,1,"0.1",5,5,16
"532",28.5,2,"0.1",5,5,16
"533",28.5,3,"0.1",5,5,16
"534",28.5,4,"0.1",5,5,16
"535",28.5,5,"0.1",5,5,16
"536",28.50000001523,1,"0.5",5,5,16
"537",28.50000001523,2,"0.5",5,5,16
"538",28.50000001523,3,"0.5",5,5,16
"539",28.50000001523,4,"0.5",5,5,16
"540",28.50000001523,5,"0.5",5,5,16
"541",28.3195919791379,1,"1",5,5,16
"542",28.5111089965382,2,"1",5,5,16
"543",28.5111089965382,3,"1",5,5,16
"544",28.5111089965382,4,"1",5,5,16
"545",28.5111089965382,5,"1",5,5,16
"546",29.1474907077538,1,"2",5,5,16
"547",28.8246524673583,2,"2",5,5,16
"548",29.1474907077538,3,"2",5,5,16
"549",29.1474907077538,4,"2",5,5,16
"550",29.1474907077538,5,"2",5,5,16
"551",29.3352702114113,1,"5",5,5,16
"552",29.3352702114113,2,"5",5,5,16
"553",29.4405960199203,3,"5",5,5,16
"554",29.4405960199203,4,"5",5,5,16
"555",29.4405960199203,5,"5",5,5,16
"556",29.4559974818331,1,"10",5,5,16
"557",29.4559974818331,2,"10",5,5,16
"558",29.485037437578,3,"10",5,5,16
"559",29.485037437578,4,"10",5,5,16
"560",29.485037437578,5,"10",5,5,16
"561",52,1,"0.05",5,5,17
"562",52,2,"0.05",5,5,17
"563",52,3,"0.05",5,5,17
"564",52,4,"0.05",5,5,17
"565",52,5,"0.05",5,5,17
"566",52,1,"0.1",5,5,17
"567",52,2,"0.1",5,5,17
"568",52,3,"0.1",5,5,17
"569",52,4,"0.1",5,5,17
"570",52,5,"0.1",5,5,17
"571",52,1,"0.5",5,5,17
"572",52,2,"0.5",5,5,17
"573",52,3,"0.5",5,5,17
"574",52,4,"0.5",5,5,17
"575",52,5,"0.5",5,5,17
"576",53.3522452777011,1,"1",5,5,17
"577",53.3522452777011,2,"1",5,5,17
"578",53.3522452777011,3,"1",5,5,17
"579",53.3522452777011,4,"1",5,5,17
"580",53.3522452777011,5,"1",5,5,17
"581",55.5599752206768,1,"2",5,5,17
"582",55.5599752206768,2,"2",5,5,17
"583",55.5599752206768,3,"2",5,5,17
"584",55.5599752206768,4,"2",5,5,17
"585",55.5599752206768,5,"2",5,5,17
"586",56.341589386454,1,"5",5,5,17
"587",56.341589386454,2,"5",5,5,17
"588",56.341589386454,3,"5",5,5,17
"589",56.341589386454,4,"5",5,5,17
"590",56.341589386454,5,"5",5,5,17
"591",56.4600998335415,1,"10",5,5,17
"592",56.4600998335415,2,"10",5,5,17
"593",56.4600998335415,3,"10",5,5,17
"594",56.4600998335415,4,"10",5,5,17
"595",56.4600998335415,5,"10",5,5,17
"596",65,1,"0.05",5,5,18
"597",65,2,"0.05",5,5,18
"598",65,3,"0.05",5,5,18
"599",65,4,"0.05",5,5,18
"600",65,5,"0.05",5,5,18
"601",65,1,"0.1",5,5,18
"602",65,2,"0.1",5,5,18
"603",65,3,"0.1",5,5,18
"604",65,4,"0.1",5,5,18
"605",65,5,"0.1",5,5,18
"606",65.4736734913281,1,"0.5",5,5,18
"607",65.4736734913281,2,"0.5",5,5,18
"608",65.4736734913281,3,"0.5",5,5,18
"609",65.4736734913281,4,"0.5",5,5,18
"610",65.4736734913281,5,"0.5",5,5,18
"611",67.1228573089942,1,"1",5,5,18
"612",67.1228573089942,2,"1",5,5,18
"613",67.1228573089942,3,"1",5,5,18
"614",67.1228573089942,4,"1",5,5,18
"615",67.1228573089942,5,"1",5,5,18
"616",68.0887391590461,1,"2",5,5,18
"617",68.0887391590461,2,"2",5,5,18
"618",68.0887391590461,3,"2",5,5,18
"619",68.0887391590461,4,"2",5,5,18
"620",68.0887391590461,5,"2",5,5,18
"621",68.4306953565736,1,"5",5,5,18
"622",68.4306953565736,2,"5",5,5,18
"623",68.4306953565736,3,"5",5,5,18
"624",68.4306953565736,4,"5",5,5,18
"625",68.4306953565736,5,"5",5,5,18
"626",68.4825436771744,1,"10",5,5,18
"627",68.4825436771744,2,"10",5,5,18
"628",68.4825436771744,3,"10",5,5,18
"629",68.4825436771744,4,"10",5,5,18
"630",68.4825436771744,5,"10",5,5,18
"631",25,1,"0.05",5,5,19
"632",25,2,"0.05",5,5,19
"633",25,3,"0.05",5,5,19
"634",25,4,"0.05",5,5,19
"635",25,5,"0.05",5,5,19
"636",25,1,"0.1",5,5,19
"637",25,2,"0.1",5,5,19
"638",25,3,"0.1",5,5,19
"639",25,4,"0.1",5,5,19
"640",25,5,"0.1",5,5,19
"641",25.00000001523,1,"0.5",5,5,19
"642",25.00000001523,2,"0.5",5,5,19
"643",25.00000001523,3,"0.5",5,5,19
"644",25.00000001523,4,"0.5",5,5,19
"645",25.00000001523,5,"0.5",5,5,19
"646",25.0111089965382,1,"1",5,5,19
"647",25.0111089965382,2,"1",5,5,19
"648",25.0111089965382,3,"1",5,5,19
"649",25.0111089965382,4,"1",5,5,19
"650",25.0111089965382,5,"1",5,5,19
"651",26.1783854315736,1,"2",5,5,19
"652",26.1783854315736,2,"2",5,5,19
"653",26.1783854315736,3,"2",5,5,19
"654",26.1783854315736,4,"2",5,5,19
"655",26.1783854315736,5,"2",5,5,19
"656",27.2263629145984,1,"5",5,5,19
"657",27.2263629145984,2,"5",5,5,19
"658",27.2263629145984,3,"5",5,5,19
"659",27.2263629145984,4,"5",5,5,19
"660",27.2263629145984,5,"5",5,5,19
"661",27.4285661173929,1,"10",5,5,19
"662",27.4285661173929,2,"10",5,5,19
"663",27.4285661173929,3,"10",5,5,19
"664",27.4285661173929,4,"10",5,5,19
"665",27.4285661173929,5,"10",5,5,19
"666",71,1,"0.05",5,5,20
"667",71,2,"0.05",5,5,20
"668",71,3,"0.05",5,5,20
