"","pay","algorithm","sdev","n","s","rep"
"57",689.147717208521,2,"2",20,20,2
"58",689.147717208521,3,"2",20,20,2
"59",689.147717208521,4,"2",20,20,2
"60",689.147717208521,5,"2",20,20,2
"61",744.189940457073,1,"5",20,20,2
"62",749.880741445701,2,"5",20,20,2
"63",749.880741445701,3,"5",20,20,2
"64",749.880741445701,4,"5",20,20,2
"65",749.880741445701,5,"5",20,20,2
"66",807.054971230762,1,"10",20,20,2
"67",808.322841815739,2,"10",20,20,2
"68",808.322841815739,3,"10",20,20,2
"69",808.322841815739,4,"10",20,20,2
"70",808.322841815739,5,"10",20,20,2
"71",927.5,1,"0.05",20,20,3
"72",933,2,"0.05",20,20,3
"73",933,3,"0.05",20,20,3
"74",933,4,"0.05",20,20,3
"75",933,5,"0.05",20,20,3
"76",927.5,1,"0.1",20,20,3
"77",933,2,"0.1",20,20,3
"78",933,3,"0.1",20,20,3
"79",933,4,"0.1",20,20,3
"80",933,5,"0.1",20,20,3
"81",927.575551218979,1,"0.5",20,20,3
"82",933.072699786642,2,"0.5",20,20,3
"83",933.072699786642,3,"0.5",20,20,3
"84",933.072699786642,4,"0.5",20,20,3
"85",933.072699786642,5,"0.5",20,20,3
"86",931.735422119952,1,"1",20,20,3
"87",936.085072212441,2,"1",20,20,3
"88",936.085072212441,3,"1",20,20,3
"89",936.085072212441,4,"1",20,20,3
"90",936.085072212441,5,"1",20,20,3
"91",951.209678139711,1,"2",20,20,3
"92",955.204008067775,2,"2",20,20,3
"93",955.204008067775,3,"2",20,20,3
"94",955.204008067775,4,"2",20,20,3
"95",955.204008067775,5,"2",20,20,3
"96",983.309962907649,1,"5",20,20,3
"97",991.277947701946,2,"5",20,20,3
"98",991.277947701946,3,"5",20,20,3
"99",991.277947701946,4,"5",20,20,3
"100",991.277947701946,5,"5",20,20,3
"101",1015.8468079083,1,"10",20,20,3
"102",1015.8468079083,2,"10",20,20,3
"103",1015.8468079083,3,"10",20,20,3
"104",1015.8468079083,4,"10",20,20,3
"105",1015.8468079083,5,"10",20,20,3
"106",835.5,1,"0.05",20,20,4
"107",848,2,"0.05",20,20,4
"108",848,3,"0.05",20,20,4
"109",848,4,"0.05",20,20,4
"110",848,5,"0.05",20,20,4
"111",835.5,1,"0.1",20,20,4
"112",848,2,"0.1",20,20,4
"113",848,3,"0.1",20,20,4
"114",848,4,"0.1",20,20,4
"115",848,5,"0.1",20,20,4
"116",838.612711857117,1,"0.5",20,20,4
"117",851.112711857117,2,"0.5",20,20,4
"118",851.112711857117,3,"0.5",20,20,4
"119",851.112711857117,4,"0.5",20,20,4
"120",851.112711857117,5,"0.5",20,20,4
"121",852.79068419498,1,"1",20,20,4
"122",865.29068419498,2,"1",20,20,4
"123",865.29068419498,3,"1",20,20,4
"124",865.29068419498,4,"1",20,20,4
"125",865.29068419498,5,"1",20,20,4
"126",894.920733474257,1,"2",20,20,4
"127",892.471824539214,2,"2",20,20,4
"128",894.920733474257,3,"2",20,20,4
"129",894.920733474257,4,"2",20,20,4
"130",894.920733474257,5,"2",20,20,4
"131",917.692952193409,1,"5",20,20,4
"132",936.976454485691,2,"5",20,20,4
"133",936.976454485691,3,"5",20,20,4
"134",936.976454485691,4,"5",20,20,4
"135",936.976454485691,5,"5",20,20,4
"136",999.236436882827,1,"10",20,20,4
"137",1002.96906989127,2,"10",20,20,4
"138",1002.96906989127,3,"10",20,20,4
"139",1002.96906989127,4,"10",20,20,4
"140",1002.96906989127,5,"10",20,20,4
"141",1064,1,"0.05",20,20,5
"142",1064,2,"0.05",20,20,5
"143",1064,3,"0.05",20,20,5
"144",1064,4,"0.05",20,20,5
"145",1064,5,"0.05",20,20,5
"146",1064,1,"0.1",20,20,5
"147",1064,2,"0.1",20,20,5
"148",1064,3,"0.1",20,20,5
"149",1064,4,"0.1",20,20,5
"150",1064,5,"0.1",20,20,5
"151",1065.56088517282,1,"0.5",20,20,5
"152",1066.52324677975,2,"0.5",20,20,5
"153",1066.52324677975,3,"0.5",20,20,5
"154",1066.52324677975,4,"0.5",20,20,5
"155",1066.52324677975,5,"0.5",20,20,5
"156",1073.29142795213,1,"1",20,20,5
"157",1081.08612272357,2,"1",20,20,5
"158",1081.08612272357,3,"1",20,20,5
"159",1081.08612272357,4,"1",20,20,5
"160",1081.08612272357,5,"1",20,20,5
"161",1096.83615951138,1,"2",20,20,5
"162",1108.78173507236,2,"2",20,20,5
"163",1109.00825115553,3,"2",20,20,5
"164",1109.00825115553,4,"2",20,20,5
"165",1109.00825115553,5,"2",20,20,5
"166",1160.44416510171,1,"5",20,20,5
"167",1160.46852060539,2,"5",20,20,5
"168",1160.46852060539,3,"5",20,20,5
"169",1160.46852060539,4,"5",20,20,5
"170",1160.46852060539,5,"5",20,20,5
"171",1194.26184820659,1,"10",20,20,5
"172",1195.32296018625,2,"10",20,20,5
"173",1195.32296018625,3,"10",20,20,5
"174",1195.32296018625,4,"10",20,20,5
"175",1195.32296018625,5,"10",20,20,5
"176",420,1,"0.05",20,20,6
"177",420,2,"0.05",20,20,6
"178",420,3,"0.05",20,20,6
"179",420,4,"0.05",20,20,6
"180",420,5,"0.05",20,20,6
"181",420,1,"0.1",20,20,6
"182",420,2,"0.1",20,20,6
"183",420,3,"0.1",20,20,6
"184",420,4,"0.1",20,20,6
"185",420,5,"0.1",20,20,6
"186",420.005702864674,1,"0.5",20,20,6
"187",420.005702864674,2,"0.5",20,20,6
"188",420.005702864674,3,"0.5",20,20,6
"189",420.005702864674,4,"0.5",20,20,6
"190",420.005702864674,5,"0.5",20,20,6
"191",422.300716585626,1,"1",20,20,6
"192",422.498821815899,2,"1",20,20,6
"193",422.498821815899,3,"1",20,20,6
"194",422.498821815899,4,"1",20,20,6
"195",422.498821815899,5,"1",20,20,6
"196",444.269551334824,1,"2",20,20,6
"197",445.451996540251,2,"2",20,20,6
"198",446.056990505767,3,"2",20,20,6
"199",446.056990505767,4,"2",20,20,6
"200",446.056990505767,5,"2",20,20,6
"201",481.61415715635,1,"5",20,20,6
"202",484.542364779184,2,"5",20,20,6
"203",484.542364779184,3,"5",20,20,6
"204",484.542364779184,4,"5",20,20,6
"205",484.542364779184,5,"5",20,20,6
"206",520.600455940571,1,"10",20,20,6
"207",520.600455940571,2,"10",20,20,6
"208",520.600455940571,3,"10",20,20,6
"209",520.600455940571,4,"10",20,20,6
"210",520.600455940571,5,"10",20,20,6
"211",517,1,"0.05",20,20,7
"212",517,2,"0.05",20,20,7
"213",517,3,"0.05",20,20,7
"214",517,4,"0.05",20,20,7
"215",517,5,"0.05",20,20,7
"216",517,1,"0.1",20,20,7
"217",517,2,"0.1",20,20,7
"218",517,3,"0.1",20,20,7
"219",517,4,"0.1",20,20,7
"220",517,5,"0.1",20,20,7
"221",517.135335283237,1,"0.5",20,20,7
"222",517.135335283237,2,"0.5",20,20,7
"223",517.135335283237,3,"0.5",20,20,7
"224",517.135335283237,4,"0.5",20,20,7
"225",517.135335283237,5,"0.5",20,20,7
"226",518.130613407472,1,"1",20,20,7
"227",518.130613407472,2,"1",20,20,7
"228",518.130613407472,3,"1",20,20,7
"229",518.130613407472,4,"1",20,20,7
"230",518.130613407472,5,"1",20,20,7
"231",527.462381473962,1,"2",20,20,7
"232",527.321882808788,2,"2",20,20,7
"233",528.388539516018,3,"2",20,20,7
"234",528.388539516018,4,"2",20,20,7
"235",528.388539516018,5,"2",20,20,7
"236",552.534549908339,1,"5",20,20,7
"237",553.585957757119,2,"5",20,20,7
